ID;Data;WIG20_MAX;WIG20_MIN;FTSE 100_Max;FTSE 100_Min;Dow Jones_Max;Dow Jones_Min;DAX_Max;DAX_Min;SMI_Max;SMI_Min;CAC40_Max;CAC40_Min;FTSE MIB_Max;FTSE MIB_Min;GBP/PLN_Max.;GBP/PLN_Min.;USD/PLN_Max.;USD/PLN_Min.;EUR/PLN_Max.;EUR/PLN_Min.;CHF/PLN_Max.;CHF/PLN_Min.
127;21.07.2011;2743,46;2717,07;5934,5;5796,3;12751,43;12566,61;7324,79;7140,5;6066,96;5929,62;3839,96;3712,21;19547,38;18450,25;4,57;4,49;2,83;2,76;4,02;3,97;3,45;3,37
128;22.07.2011;2735,13;2715,62;5967,5;5903,5;12740,87;12644,19;7357,25;7266,79;6098,08;6010,02;3866,34;3817,61;19922,31;19381,89;4,54;4,48;2,79;2,75;4;3,97;3,42;3,34
129;25.07.2011;2738,99;2706,89;5938,5;5891,3;12679,95;12536,19;7366,78;7258,52;6035,81;5987,84;3845,06;3808,16;19303,74;18907,6;4,56;4,5;2,8;2,77;4,02;3,97;3,48;3,39
130;26.07.2011;2716,63;2678,32;5949,5;5894,3;12593,4;12489,04;7382,8;7302,5;6050,54;5962,84;3835,1;3767,53;19216,47;18819,47;4,55;4,48;2,79;2,75;4,01;3,98;3,47;3,42
131;27.07.2011;2720,73;2667,83;5932,5;5840;12498,65;12289,69;7344,17;7216,58;5984,95;5887,43;3776,98;3711,19;18894,41;18316,98;4,6;4,51;2,81;2,75;4,04;3,99;3,51;3,42
132;28.07.2011;2726,31;2681,64;5883;5799,3;12384,9;12226,83;7203,01;7110,13;5892,62;5825,99;3721,37;3669,27;18578,91;18118,94;4,6;4,55;2,82;2,78;4,04;3,99;3,52;3,47
133;29.07.2011;2751,14;2702,23;5852;5771,8;12243,07;12083,45;7190,91;7063,82;5820,07;5723,17;3691,09;3661,32;18583,14;18107,08;4,6;4,55;2,82;2,77;4,02;3,98;3,55;3,48
134;01.08.2011;2698,85;2654,93;5914,8;5764,8;12282,42;11998,08;7282,01;6953,98;;;3722,59;3585,62;18796,44;17691,14;4,59;4,52;2,82;2,75;4,01;3,97;3,62;3,48
135;02.08.2011;2649,19;2550,92;5780,5;5704,8;12130,3;11865,56;6938,34;6772,38;5691,29;5535,65;3592,3;3522,79;17695,41;17231,26;4,64;4,56;2,85;2,8;4,04;3,99;3,74;3,56
136;03.08.2011;2590,4;2460,59;5678;5555,8;11904,91;11700,34;6783,07;6543,6;5616,75;5444,05;3518,55;3441,39;17515,24;16817,28;4,66;4,59;2,86;2,8;4,05;4,01;3,75;3,61
137;04.08.2011;2498,03;2369,86;5636,8;5388,1;11893,94;11372,14;6730,43;6391,54;5578,25;5285,25;3515,11;3315,34;17322,39;16128,07;4,67;4,59;2,87;2,8;4,06;4,01;3,76;3,61
138;05.08.2011;2480,15;2356,81;5387,5;5202,5;11555,41;11139;6436,66;6152,62;5309,42;5075,1;3389,87;3218,39;16567,75;15472,91;4,69;4,61;2,87;2,82;4,08;4,02;3,77;3,67
139;08.08.2011;2433,68;2269,61;5295,3;5060,5;11434,09;10809,85;6272,94;5911,09;5263,2;4967,99;3333,61;3125,19;16799,3;15520,57;4,71;4,6;2,88;2,8;4,09;4,02;3,84;3,67
140;09.08.2011;2366,63;2136,2;5193,8;4788,3;11244,01;10604,07;6026,27;5502,63;5080,6;4695,31;3201,68;2979,87;16071,85;15132,54;4,76;4,62;2,91;2,83;4,14;4,06;4,08;3,74
141;10.08.2011;2293,38;2115,38;5266,8;4987,3;11228;10686,49;6089,08;5549,02;5112,36;4788,22;3235,8;3001,25;16200,86;14676,04;4,82;4,6;3;2,84;4,23;4,06;4,11;3,87
142;11.08.2011;2349,07;2256,11;5173,3;4939,8;11278,9;10729,85;5825,08;5487,82;5048,08;4709,71;3101,87;2891,11;15381,07;14199,1;4,83;4,7;2,98;2,9;4,24;4,12;4,13;3,8
143;12.08.2011;2387,49;2303,52;5320,03;5099,31;11346,67;11142,18;6023,75;5678,62;5304,47;4944,42;3216,67;3017,19;15987,85;14866,17;4,78;4,71;2,95;2,89;4,18;4,12;3,91;3,74
144;16.08.2011;2407,2;2351,13;5362,15;5265,83;11488,01;11292,63;5998,31;5849,52;5373,3;5243,12;3230,9;3162,21;15860,39;15362,09;4,76;4,68;2,9;2,86;4,17;4,12;3,73;3,6
145;17.08.2011;2361,64;2177,03;5371,08;5279,93;11529,67;11322,3;6018,37;5870,17;5471,14;5284,98;3288,82;3182,27;16029,05;15475,28;4,77;4,68;2,9;2,84;4,17;4,12;3,71;3,56
146;18.08.2011;2306,96;2164,32;5331,6;5041,59;11406,5;10881,6;5892,57;5535,61;5396,97;5128,79;3224,33;3048,41;15776,79;14871,77;4,87;4,73;2,96;2,86;4,23;4,13;3,76;3,59
147;19.08.2011;2305,8;2243,77;5107,91;4929,55;11086,4;10801,41;5595,15;5345,36;5174,91;4955,74;3078,28;2947,91;14935,63;14425,95;4,85;4,77;2,94;2,88;4,21;4,16;3,73;3,66
148;22.08.2011;2334,25;2270,26;5182,98;4993,34;11020,55;10820,37;5591,35;5408,71;5255,93;5056,53;3114,14;2989,6;15237,52;14424,39;4,83;4,75;2,92;2,88;4,2;4,15;3,72;3,66
149;23.08.2011;2332,76;2262,3;5193,17;5076,74;11176,84;10854,43;5636,06;5452,15;5266,52;5166,3;3137,37;3051,16;15213,46;14557,56;4,79;4,72;2,9;2,86;4,18;4,13;3,69;3,61
150;24.08.2011;2334,8;2274,21;5250,59;5098,14;11331,57;11113,04;5743,1;5514,15;5369,23;5210,1;3166,82;3075,48;15156,18;14699,98;4,79;4,71;2,9;2,87;4,18;4,13;3,67;3,61
151;25.08.2011;2320,5;2270,41;5254,17;5102,06;11406,39;11106,76;5777,04;5451,52;5401,62;5260,71;3189,42;3096,54;15392,36;14832;4,75;4,7;2,91;2,87;4,18;4,14;3,66;3,6
152;26.08.2011;2358,53;2299,27;5149,51;5014,79;11326,43;10929,2;5588,69;5403,58;5353,32;5168,32;3122,23;3014,31;15038,35;14461,22;4,73;4,68;2,91;2,86;4,19;4,15;3,66;3,54
153;29.08.2011;2391,15;2358,27;;;11541,78;11286,58;5714,72;5587,78;5475,45;5391,1;3174,43;3117,94;15238,11;14922,31;4,73;4,67;2,88;2,85;4,19;4,14;3,57;3,46
154;30.08.2011;2452,41;2395,69;5283,6;5129,92;11630,07;11429,39;5730,36;5572,65;5485,42;5418,24;3193,17;3129,04;15292,06;14970,61;4,72;4,67;2,89;2,85;4,16;4,12;3,54;3,48
155;31.08.2011;2433,4;2379,06;5411,6;5258,62;11712,6;11528,08;5869,65;5648,97;5541,18;5449,23;3263,09;3164,51;15598,61;15082,27;4,71;4,65;2,88;2,86;4,16;4,12;3,6;3,5
156;01.09.2011;2398,62;2329,9;5449,67;5346,7;11716,84;11488,46;5794,5;5639,03;5572,61;5460,07;3295,54;3207,32;15752,08;15349,68;4,72;4,66;2,92;2,88;4,16;4,12;3,67;3,56
157;02.09.2011;2323,51;2272,41;5418,65;5258,5;11492,14;11211,35;5635,5;5493,31;5460,67;5316,6;3226,94;3132,66;15475,44;15033,45;4,8;4,69;2,96;2,9;4,21;4,13;3,81;3,64
158;05.09.2011;2322,98;2260,39;5292,03;5097,71;;;5421,11;5208,37;5249,5;5128,78;3083,23;2977,18;14829,57;14213,09;4,83;4,76;3;2,96;4,23;4,17;3,83;3,73
159;06.09.2011;2369,75;2317,7;5190,27;5086,79;11237,46;10932,53;5332,11;5150,05;5414,97;5151,61;3042,63;2942,78;14490;13824,11;4,86;4,76;3,03;2,95;4,26;4,2;3,85;3,45
160;07.09.2011;2391,07;2336,86;5322,21;5156,84;11414,86;11137,63;5406,23;5276,88;5501,26;5420,98;3073,18;3015,97;14645,96;14318,5;4,83;4,75;3,02;2,98;4,25;4,19;3,53;3,46
161;08.09.2011;2356,46;2248,74;5369,82;5269,7;11477,3;11283,74;5473,68;5313,78;5562,94;5455,88;3116,21;3044,38;14919,67;14529,62;4,91;4,76;3,07;2,99;4,27;4,2;3,52;3,46
162;09.09.2011;2202,46;2153,73;5352,03;5202,24;11294,83;10935,64;5400,79;5174,24;5536,61;5430,77;3077,42;2967,17;14686,27;14020,18;5,02;4,86;3,16;3,06;4,35;4,23;3,58;3,49
163;12.09.2011;2226,9;2154,7;5214,65;5059,22;11062,03;10824,76;5126,52;4965,8;5348,5;5246,03;2894,03;2820,76;13814,41;13398,39;5,06;4,97;3,2;3,15;4,34;4,26;3,61;3,53
164;13.09.2011;2233,75;2173,53;5203,07;5069,52;11140,85;10987,18;5222,81;4969,84;5388,46;5280,24;2910,44;2769,97;13877,53;13192,25;5,07;4,98;3,21;3,15;4,37;4,31;3,63;3,58
165;14.09.2011;2320,14;2213,56;5270,42;5146,39;11386,78;10993,84;5347,82;5105,82;5429,37;5321,38;2956,74;2849,73;14142,04;13557,42;5,07;4,98;3,22;3,16;4,41;4,32;3,67;3,58
166;15.09.2011;2313,59;2287,89;5366,74;5227,02;11433,4;11247,49;5566,58;5374,57;5493,26;5403,83;3086,64;2960,69;14809,76;14185,47;5,06;4,9;3,21;3,09;4,41;4,3;3,66;3,57
167;16.09.2011;2266,66;2218,66;5406,1;5337,54;11532,47;11407,41;5655,95;5524,22;5500,94;5449,2;3084,16;3014,45;14924,83;14538,34;4,98;4,89;3,16;3,09;4,35;4,27;3,61;3,54
168;19.09.2011;2310,4;2230,47;5368,41;5231,62;11506,82;11255,25;5496,94;5362,01;5425,42;5347,48;2978,34;2921,98;14434,2;14007,76;5,05;4,93;3,23;3,15;4,39;4,3;3,64;3,56
169;20.09.2011;2314,17;2275,78;5377,39;5219,09;11550,22;11373,92;5577,6;5369,07;5473,7;5330,31;2991,21;2909,75;14372,95;13896,56;5,06;4,99;3,22;3,18;4,39;4,35;3,64;3,57
170;21.09.2011;2235,35;2122,55;5366,09;5268,82;11447,86;11117,28;5557,92;5417,85;5516,59;5447,47;2982,86;2929,97;14537,13;14119,76;5,13;4,99;3,31;3,18;4,49;4,36;3,67;3,55
171;22.09.2011;2118,83;2018,99;5288,41;5013,55;11122,12;10597,14;5289,77;5135,85;5404,56;5269,51;2863,76;2771,2;13882,21;13481,59;5,18;5,05;3,37;3,27;4,54;4,43;3,72;3,61
172;23.09.2011;2165,9;2042,42;5105,38;4928,14;10808,49;10638,73;5229,6;4973,92;5338,43;5135,45;2823,97;2693,21;13739,87;13114,95;5,19;5;3,36;3,23;4,53;4,36;3,71;3,57
173;26.09.2011;2207,36;2178,48;5148,81;4974,03;11057,49;10771,78;5415,56;5118,19;5455,34;5246,19;2916,75;2753,27;14337,6;13432,26;5,13;5;3,32;3,23;4,44;4,37;3,64;3,57
174;27.09.2011;2209,4;2161,24;5294,05;5089,37;11369,3;11045,23;5638,04;5483,23;5575,07;5487,27;3023,38;2910,22;14811,71;14341,15;5,1;5;3,28;3,2;4,43;4,35;3,63;3,56
175;28.09.2011;2228,19;2164,22;5314,29;5191,36;11317,08;10996,98;5700,08;5520,59;5619,75;5515,78;3055,67;2969,49;14985,9;14589,65;5,14;5,03;3,3;3,22;4,47;4,37;3,67;3,59
176;29.09.2011;2200,29;2143,33;5250,18;5160,77;11271,14;10965,45;5704,41;5533,33;5637,01;5521,69;3060,43;2974,98;15170,19;14655,65;5,13;5,04;3,29;3,22;4,47;4,39;3,66;3,59
177;30.09.2011;2161,9;2112,52;5197,33;5068,63;11152,39;10909,52;5606,56;5438,55;5580,77;5488,16;3021,97;2948,24;15078,09;14686,58;5,17;5,07;3,32;3,26;4,45;4,39;3,66;3,61
178;03.10.2011;2124,31;2049,88;5128,48;4983,28;10979,19;10653,34;5437,74;5289,04;5526,2;5426,82;2946,38;2888,83;14806,9;14403,25;5,2;5,08;3,36;3,28;4,44;4,37;3,66;3,6
179;04.10.2011;2147,21;2105,24;5075,5;4868,6;10825,44;10404,49;5288,78;5125,44;5458,83;5361,9;2884,62;2808,22;14518,92;14058,95;5,18;5,08;3,36;3,29;4,43;4,38;3,64;3,58
180;05.10.2011;2194,66;2139,78;5121,4;4944,44;10950,89;10738,1;5486,03;5266,14;5532,05;5462,25;2973,9;2887,82;14805,48;14312,54;5,13;5,05;3,32;3,27;4,42;4,36;3,61;3,53
181;06.10.2011;2210,16;2162,68;5291,26;5102,17;11132,6;10858,67;5645,25;5465,55;5640,07;5545,29;3075,37;2995,38;15331,53;14835,67;5,09;5,01;3,31;3,25;4,4;4,36;3,58;3,52
182;07.10.2011;2269,14;2190,1;5370,89;5261,43;11232,05;11051,13;5749,13;5606,32;5685,26;5590,73;3126;3052,46;15635,59;15275,1;5,1;5,02;3,28;3,23;4,4;4,34;3,56;3,51
183;10.10.2011;2279,69;2243,52;5413,43;5303,4;11433,33;11104,56;5872,15;5652,99;5729,59;5655,92;3162,73;3094,17;16098,16;15622,39;5,09;4,92;3,27;3,14;4,38;4,29;3,53;3,47
184;11.10.2011;2321,52;2245,15;5399;5330,42;11447,86;11365,67;5883,38;5773,88;5743,95;5674,41;3156,09;3115,05;16273,34;15789,25;5;4,9;3,2;3,14;4,35;4,29;3,53;3,46
185;12.10.2011;2329,59;2269,53;5458,02;5348,16;11625,3;11417,28;6022,05;5798,16;5789,86;5705,24;3238,07;3121,16;16505,98;15900,46;4,95;4,88;3,18;3,1;4,33;4,28;3,51;3,45
186;13.10.2011;2318,46;2257,93;5456,09;5368,37;11518,09;11377,82;6036,02;5878,29;5775,75;5694,87;3251,62;3168,38;16639,15;15878,67;4,96;4,88;3,16;3,1;4,32;4,28;3,5;3,46
187;14.10.2011;2336,21;2263,11;5501,39;5395,57;11646,83;11478,66;6037,29;5885,39;5804,94;5708,99;3250,48;3180,05;16491,72;15796,9;4,94;4,89;3,14;3,09;4,32;4,28;3,49;3,46
188;17.10.2011;2288,43;2242,64;5543,72;5405,2;11643,35;11378,35;6081,41;5819,97;5816,27;5704,94;3266,57;3149,93;16621,15;15794,78;5,01;4,85;3,18;3,07;4,37;4,26;3,54;3,44
189;18.10.2011;2308,26;2272,42;5436,7;5348,64;11652,74;11296,12;5907,46;5747,65;5700,93;5648,62;3152,09;3088,32;16022,91;15652,99;5,03;4,95;3,2;3,14;4,38;4,33;3,55;3,5
190;19.10.2011;2274,81;2222,09;5483,79;5410,35;11633,7;11469,17;5977,75;5874,85;5734,2;5686,64;3184,33;3137,05;16331,79;16050,76;5;4,92;3,17;3,12;4,36;4,32;3,53;3,47
191;20.10.2011;2308,16;2231,85;5450,49;5363,16;11581,25;11391,14;5914,87;5752,83;5722,17;5650,04;3148,4;3082,12;16247,49;15677,86;5,1;4,96;3,24;3,15;4,43;4,34;3,6;3,49
192;21.10.2011;2375,92;2315,31;5500,54;5384,68;11812,46;11542,84;5980,46;5769,19;5759,93;5644,8;3171,34;3092,43;16223,26;15805,33;5,09;5,01;3,22;3,15;4,42;4,37;3,61;3,55
193;24.10.2011;2394,71;2319,5;5552,79;5487,21;11940,75;11805,77;6067,16;5937,58;5804,24;5746,73;3224,09;3156,37;16308,66;15877,62;5,07;4,98;3,18;3,12;4,4;4,34;3,6;3,53
194;25.10.2011;2371,04;2325,79;5574,13;5465,52;11912,86;11682,52;6157,93;5964,28;5798,17;5687,81;3228,38;3150,13;16251,57;15880,6;5,06;4,99;3,17;3,13;4,4;4,34;3,59;3,54
195;26.10.2011;2433,44;2387,44;5576,63;5498,51;11891,21;11694,36;6143,56;5951,82;5735,42;5662,43;3227,97;3146,11;16371,93;15973,57;5,07;5;3,18;3,12;4,4;4,35;3,61;3,56
196;27.10.2011;2431,12;2394,48;5747,33;5553,24;12284,31;11872,07;6347,6;6196,6;5857,12;5781,08;3372,54;3243,79;16977,59;16460,68;5,04;4,84;3,15;3,01;4,39;4,28;3,59;3,5
197;28.10.2011;2394,09;2371,57;5746,88;5684,95;12251,92;12164,24;6430,6;6305,5;5862,04;5822,14;3411,22;3333,29;17053,41;16561,98;4,95;4,86;3,07;3,02;4,35;4,28;3,56;3,5
198;31.10.2011;2376,83;2314,7;5702,24;5544,22;12229,29;11954,41;6304,84;6141,34;5832,06;5731,27;3310,3;3242,84;16504,89;16017,73;5,13;4,92;3,19;3,05;4,42;4,31;3,63;3,53
199;02.11.2011;2423,55;2327,23;5493,29;5383,37;11876,83;11658,49;5990,56;5810,79;5643,86;5566,06;3134,83;3049,7;15336,02;14731,8;5,21;5,04;3,26;3,16;4,48;4,35;3,68;3,57
200;03.11.2011;2415,09;2347,87;5564,54;5402,63;12065,93;11835,43;6193,34;5832,03;5678,11;5546,31;3221,94;3029,44;15983,7;14884,74;5,13;5;3,23;3,13;4,41;4,31;3,64;3,55
201;04.11.2011;2407,09;2325,73;5599,46;5495,38;12043,49;11850,31;6175,43;5928,92;5711,29;5626,62;3228,11;3113,44;16014,36;15210,73;5,12;5;3,19;3,13;4,39;4,31;3,6;3,54
202;07.11.2011;2416,48;2379,85;5557,76;5432,16;12074,44;11880,69;6028,59;5835,09;5674,46;5603,66;3144,04;3053,1;15822,69;14937,09;5,13;5,04;3,2;3,15;4,4;4,34;3,57;3,5
203;08.11.2011;2415,89;2303,28;5616;5509,57;12187,51;12002,17;6087,06;5934,23;5725,11;5658,23;3193,62;3102,67;16023,41;15564,02;5,11;5,04;3,18;3,13;4,38;4,33;3,54;3,49
204;09.11.2011;2322,44;2264,85;5615,84;5426,25;12166,4;11736,93;6055,58;5767,26;5730,25;5584,28;3183,41;3046,36;15894,36;14864,57;5,18;5,04;3,26;3,14;4,41;4,33;3,58;3,49
205;10.11.2011;2361,47;2304,19;5497,2;5360,19;11961,14;11779,88;5934,31;5721,97;5628,6;5537,16;3122,29;3008,73;15595,49;14867,41;5,2;5,11;3,27;3,21;4,43;4,37;3,6;3,54
206;14.11.2011;2325,74;2265,27;5575,19;5489,25;12170,56;12027,03;6116,07;5934,09;5682,61;5618,52;3174,32;3090,23;16137,98;15381,04;5,16;5,09;3,24;3,18;4,42;4,36;3,58;3,52
207;15.11.2011;2331,49;2276,23;5551,38;5428,6;12165,11;12001,26;6011,47;5815,85;5699,06;5593,83;3097,98;3030,16;15570,24;14998,06;5,2;5,12;3,29;3,23;4,44;4,38;3,59;3,53
208;16.11.2011;2321,04;2277,38;5562,91;5450,24;12109,03;11890,57;6028,23;5852,04;5717,75;5637,34;3102,24;3027,44;15738,84;15140,26;5,21;5,11;3,32;3,25;4,45;4,38;3,6;3,54
209;17.11.2011;2306,42;2239,88;5509,02;5366,12;11948,43;11676,35;5921,25;5778,1;5677,06;5615,27;3064,15;3000,67;15470,36;15113,11;5,22;5,15;3,31;3,26;4,46;4,4;3,6;3,55
210;18.11.2011;2230,49;2170,35;5423,14;5347,89;11854,81;11755,82;5897,99;5769,69;5660,12;5611,61;3026,39;2979,6;15458,06;15042,9;5,21;5,13;3,3;3,24;4,45;4,4;3,59;3,55
211;21.11.2011;2221,47;2183,83;5362,94;5221,69;11795,7;11454,07;5771,7;5598,05;5589,53;5466,09;2981,79;2894,94;15099,79;14499,26;5,2;5,13;3,32;3,27;4,49;4,41;3,63;3,55
212;22.11.2011;2177,18;2138,77;5281,95;5206,82;11571,75;11433,97;5681,74;5537,39;5519,79;5443,17;2941,76;2870,68;14718,65;14253,38;5,19;5,12;3,32;3,28;4,49;4,43;3,63;3,58
213;23.11.2011;2164,88;2116,61;5206,82;5139,78;11492,82;11257,55;5588,11;5457,77;5455,06;5386,14;2881,56;2822,43;14428,33;13915,78;5,24;5,13;3,37;3,3;4,5;4,43;3,67;3,6
214;24.11.2011;2180,77;2126,41;5184,26;5098,99;;;5563,82;5399,85;5414,05;5322,72;2876,31;2807,06;14243,95;13736,12;5,24;5,18;3,38;3,34;4,51;4,47;3,67;3,63
215;25.11.2011;2220,22;2188,93;5200,31;5075,22;11361,47;11231,56;5528,64;5366,5;5436,43;5307,76;2871,49;2793,22;14044,65;13609,71;5,31;5,19;3,44;3,37;4,55;4,47;3,7;3,64
216;28.11.2011;2219,88;2182,53;5327,76;5164,65;11562,1;11232,16;5754,51;5573;5530,74;5428,75;3012,93;2890,76;14614,19;14069,43;5,31;5,22;3,42;3,36;4,56;4,49;3,71;3,63
217;29.11.2011;2288,07;2164,89;5344,18;5272,44;11624,01;11517,04;5826,35;5690,57;5552,45;5485,4;3047,87;2972,1;14752,47;14384,06;5,33;5,23;3,41;3,36;4,55;4,49;3,71;3,65
218;30.11.2011;2287,87;2260,78;5538,96;5274,95;12045,68;11559,27;6130,68;5725,98;5652,7;5485,28;3166,55;2986,28;15304,72;14445,39;5,34;5,21;3,43;3,31;4,56;4,47;3,72;3,64
219;01.12.2011;2303,75;2250,67;5553,89;5486,87;12062,64;11974,62;6111,97;6017,38;5734,85;5640,29;3168,92;3119,74;15447,78;15133,6;5,27;5,21;3,36;3,32;4,52;4,47;3,69;3,62
220;02.12.2011;2305,96;2267,1;5595,54;5489,07;12146,68;12007,12;6169,64;6055,48;5766,45;5697,28;3201,06;3151,41;15720,9;15376,84;5,25;5,17;3,37;3,3;4,51;4,45;3,65;3,61
221;05.12.2011;2293,21;2242,12;5602,8;5545,93;12186,53;12021,46;6170,04;6086,42;5756,05;5713,19;3215,78;3183,57;15977,59;15680,98;5,24;5,15;3,35;3,3;4,51;4,42;3,64;3,58
222;06.12.2011;2264,72;2222,96;5592,95;5521,91;12215,71;12076,71;6094,77;6005,82;5790;5703,94;3207,9;3167,64;16061,26;15746,59;5,24;5,17;3,36;3,31;4,49;4,44;3,63;3,58
223;07.12.2011;2273,49;2203,36;5631,88;5497,96;12257,67;12060,37;6137,05;5919,56;5799,99;5726,68;3244,89;3131,99;16154,96;15416,51;5,26;5,17;3,35;3,31;4,49;4,44;3,62;3,58
224;08.12.2011;2233,37;2174,07;5605,27;5483,77;12195,91;11966,22;6077,17;5868,63;5812,16;5725,46;3215,59;3091,23;15790,58;14906,95;5,31;5,21;3,4;3,32;4,53;4,44;3,66;3,59
225;09.12.2011;2219,02;2162,25;5540,52;5440,86;12212,83;11995,51;6007,05;5802,36;5795,07;5691,67;3175,9;3064,63;15494,64;14854,3;5,33;5,25;3,41;3,35;4,54;4,49;3,69;3,63
226;12.12.2011;2213,77;2161,7;5529,21;5427,86;12181,38;11940,86;5952,55;5785,43;5805,92;5745,74;3163,7;3089,59;15478,1;14896,73;5,42;5,26;3,47;3,38;4,58;4,5;3,71;3,63
227;13.12.2011;2206,9;2170,69;5525,96;5413,7;12147,7;11904,38;5852,43;5734,12;5779,07;5724,86;3111,1;3059,46;15143,53;14749,58;5,45;5,35;3,53;3,44;4,58;4,53;3,72;3,66
228;14.12.2011;2194,93;2147,98;5490,15;5366,8;11950,02;11786,47;5771,6;5675,14;5761,35;5707,42;3072,95;2976,17;14958,48;14430,02;5,47;5,4;3,53;3,49;4,6;4,53;3,74;3,66
229;15.12.2011;2177,85;2111,44;5434,02;5366,8;11967,84;11825,22;5795,87;5682,16;5796,35;5723,54;3021,64;2975,12;14732,23;14439,63;5,45;5,36;3,51;3,47;4,58;4,5;3,72;3,66
230;16.12.2011;2149,59;2090,52;5452,65;5387,34;11968,18;11819,31;5775;5693,41;5820,59;5715,7;3017,09;2969,4;14809,98;14491,39;5,41;5,33;3,48;3,43;4,53;4,47;3,71;3,65
231;19.12.2011;2151,49;2094,53;5410,06;5343,08;11925,88;11735,19;5775,24;5644,19;5789,19;5696,18;3009,99;2941,4;14834,41;14446,85;5,38;5,31;3,47;3,44;4,52;4,46;3,7;3,66
232;20.12.2011;2167,44;2127,99;5426,28;5328,67;12117,13;11768,83;5847,71;5637,53;5805,5;5736,66;3055,39;2957,2;14977,44;14503,52;5,37;5,29;3,46;3,39;4,51;4,43;3,7;3,63
233;21.12.2011;2158,31;2138,96;5479,19;5371,65;12119,7;11999,44;5965,35;5771,62;5844,25;5787,65;3121,39;3019,72;15295,51;14737,36;5,38;5,29;3,42;3,36;4,48;4,42;3,67;3,62
234;22.12.2011;2168,83;2151;5469,03;5389,74;12182,71;12107,37;5886,18;5820,44;5848,17;5814,55;3080,19;3046,83;15087,14;14942,93;5,38;5,31;3,42;3,39;4,48;4,42;3,67;3,61
235;23.12.2011;2178,34;2162,23;5516,63;5456,97;12297,44;12169,8;5913,41;5844,64;5894,56;5853,14;3113,94;3086,1;15188,06;15031,62;5,35;5,29;3,41;3,39;4,46;4,41;3,65;3,61
236;27.12.2011;2165,91;2144,85;;;12328,47;12269,97;5924,38;5877,98;5917,01;5867,67;3131,5;3098,14;15151,7;14865,22;5,32;5,26;3,4;3,36;4,44;4,39;3,64;3,59
237;28.12.2011;2162,62;2128,15;5567,86;5490,96;12299,11;12140,17;5901,35;5771,27;5922,65;5881,21;3130,82;3071,08;15125,01;14791,21;5,29;5,22;3,41;3,35;4,41;4,37;3,62;3,58
238;29.12.2011;2164,53;2137,46;5566,77;5496,87;12293,96;12152,09;5848,78;5775,79;5906,51;5875,16;3127,56;3064,69;14938,04;14745,01;5,34;5,22;3,46;3,39;4,46;4,38;3,66;3,59
239;30.12.2011;2199;2143,87;5588,39;5535,2;12290,06;12213,78;5898,35;5817,71;5938,63;5914,56;3159,81;3120,05;15089,74;14930,18;5,38;5,23;3,46;3,4;4,5;4,39;3,7;3,61
240;02.01.2012;2207,93;2184,1;;;;;6075,52;5900,18;;;3222,3;3157;15456,4;15092,3;5,39;5,32;3,46;3,44;4,49;4,44;3,7;3,64
241;03.01.2012;2200,78;2160,82;5699,91;5572,28;12479,65;12221,19;6179,03;6108,62;6053,17;5998,11;3246,74;3193,63;15675,25;15465,15;5,37;5,31;3,45;3,41;4,48;4,44;3,69;3,64
242;04.01.2012;2181,38;2133,77;5719,83;5646,36;12430;12337,25;6163,48;6088,06;6071,17;6027,54;3242,84;3186,48;15632,3;15287,5;5,46;5,33;3,49;3,41;4,52;4,44;3,71;3,65
243;05.01.2012;2164,2;2126,71;5689,33;5614,38;12435,98;12283,9;6130,1;6040,94;6072,88;6004,93;3200,15;3136,75;15377,98;14715,36;5,48;5,41;3,53;3,47;4,53;4,48;3,72;3,68
244;09.01.2012;2164,57;2134,01;5673,82;5604,62;12409,08;12333,85;6076,59;5987,75;6026,82;5986,3;3157,31;3114,45;14742,97;14370,97;5,48;5,41;3,55;3,51;4,51;4,46;3,71;3,67
245;10.01.2012;2155,59;2119,32;5711,89;5612,26;12514,69;12394,51;6191,29;6069,36;6054,67;6005,66;3219,43;3154,25;14905,05;14521,51;5,46;5,37;3,52;3,48;4,51;4,43;3,72;3,65
246;11.01.2012;2183,29;2130,67;5700,75;5644,75;12462,58;12399,01;6181,61;6106,03;6058,64;5991,08;3236,34;3181,17;15010,6;14745,65;5,43;5,37;3,53;3,49;4,48;4,43;3,7;3,66
247;12.01.2012;2192,63;2147,67;5699,57;5640,3;12483,7;12385,08;6256,95;6148,85;6058,07;6004,86;3253,29;3190,12;15401,12;14937,32;5,4;5,24;3,52;3,43;4,48;4,39;3,69;3,62
248;13.01.2012;2185,09;2150,77;5709,22;5583,45;12470,12;12311,79;6245,38;6063,66;6042,01;5962,23;3243,85;3151,69;15429,28;14825,54;5,36;5,24;3,51;3,41;4,44;4,38;3,67;3,62
249;16.01.2012;2236,08;2207,21;5662,88;5609,87;;;6232,21;6104,11;6031,24;5973,13;3231,02;3163,68;15247,28;14814,38;5,36;5,29;3,5;3,46;4,43;4,38;3,67;3,62
250;17.01.2012;2235,94;2204,98;5724,41;5657,44;12573,65;12423,12;6343,04;6270,97;6072,8;6040,21;3292,59;3243,37;15505,51;15212,97;5,33;5,22;3,48;3,41;4,41;4,34;3,65;3,59
251;18.01.2012;2244,38;2200,99;5709,87;5647,92;12582,28;12453,2;6399,43;6280,52;6119,71;6022,7;3301,89;3236,49;15476,41;15132,44;5,26;5,19;3,42;3,37;4,37;4,32;3,61;3,57
