ID;Data;WIG20_MAX_dif;WIG20_MAX;WIG20_MIN;FTSE 100_Max_dif;FTSE 100_Max;FTSE 100_Min_dif;FTSE 100_Min;Dow Jones_Max_dif;Dow Jones_Max;Dow Jones_Min_dif;Dow Jones_Min;DAX_Max_dif;DAX_Max;DAX_Min_dif;DAX_Min;SMI_Max_dif;SMI_Max;SMI_Min_dif;SMI_Min;CAC40_Max_dif;CAC40_Max;CAC40_Min_dif;CAC40_Min;FTSE MIB_Max_dif;FTSE MIB_Max;FTSE MIB_Min_dif;FTSE MIB_Min;GBP/PLN_Max_dif;GBP/PLN_Max;GBP/PLN_Min_dif;GBP/PLN_Min;USD/PLN_Max_dif;USD/PLN_Max;USD/PLN_Min_dif;USD/PLN_Min;EUR/PLN_Max_dif;EUR/PLN_Max;EUR/PLN_Min_dif;EUR/PLN_Min;CHF/PLN_Max_dif;CHF/PLN_Max;CHF/PLN_Min_dif;CHF/PLN_Min;
331;15.05.2012;-18,86;2126,33;2066,94;-68,00;5507,65;-24,87;5411,82;-60,43;12758,43;-53,32;12608,16;-11,21;6509,65;-51,02;6353,26;-10,80;5901,18;-10,04;5848,18;0,64;3098,8;-18,16;3020,81;-35,80;13840,13;-268,47;13263,96;0,08;5,51;0,11;5,38;0,06;3,44;0,05;3,34;0,05;4,38;0,07;4,3;0,04;3,65;0,06;3,58;
332;16.05.2012;-5,33;2121;2057,12;-59,27;5448,38;-57,82;5354;-35,80;12722,63;-10,82;12597,34;-66,68;6442,97;-55,88;6297,38;-0,53;5900,65;-3,12;5845,06;-17,06;3081,74;-22,78;2998,03;-332,43;13507,7;-214,86;13049,1;0,03;5,54;0,03;5,41;0,03;3,47;0,06;3,4;0,02;4,4;0,03;4,33;0,02;3,67;0,00;3,58;
333;17.05.2012;-44,43;2076,57;2035,67;-35,06;5413,32;-44,25;5309,75;-111,21;12611,42;-156,82;12440,52;-29,92;6413,05;-6,28;6291,1;;;;;-22,51;3059,23;4,65;3002,68;-168,62;13339,08;-117,60;12931,5;-0,07;5,47;-0,02;5,39;-0,02;3,45;0,00;3,4;-0,02;4,38;-0,01;4,32;-0,02;3,65;0,02;3,6;
334;18.05.2012;26,36;2102,93;2077,85;-74,94;5338,38;-53,14;5256,61;-118,45;12492,97;-103,76;12336,76;-77,50;6335,55;-61,80;6229,3;;5839,36;;5766,42;-27,40;3031,83;-32,58;2970,1;-18,08;13321;-68,48;12863,02;-0,01;5,46;-0,02;5,37;0,01;3,46;0,00;3,4;0,00;4,38;0,00;4,32;0,00;3,65;0,00;3,6;
335;21.05.2012;8,58;2111,51;2082,91;-14,02;5324,36;-2,69;5253,92;15,14;12508,11;30,96;12367,72;28,85;6364,4;14,72;6244,02;-2,54;5836,82;0,63;5767,05;11,60;3043,43;14,62;2984,72;-240,53;13080,47;-81,46;12781,56;-0,07;5,39;-0,06;5,31;-0,05;3,41;-0,04;3,36;-0,02;4,36;-0,02;4,3;-0,02;3,63;-0,02;3,58;
336;22.05.2012;-28,87;2082,64;2038,14;84,29;5408,65;50,56;5304,48;67,85;12575,96;79,61;12447,33;81,60;6446;107,00;6351,02;75,04;5911,86;68,35;5835,4;50,49;3093,92;47,28;3032;419,30;13499,77;352,35;13133,91;0,03;5,42;0,00;5,31;0,03;3,44;0,00;3,36;0,00;4,36;0,00;4,3;0,00;3,63;0,00;3,58;
337;23.05.2012;-29,07;2053,57;2009,3;-4,98;5403,67;-41,58;5262,9;-67,66;12508,3;-135,77;12311,56;-72,21;6373,79;-92,17;6258,85;-5,64;5906,22;-18,38;5817,02;-40,18;3053,74;-37,85;2994,15;-186,63;13313,14;-227,50;12906,41;0,08;5,5;0,07;5,38;0,06;3,5;0,07;3,43;0,04;4,4;0,03;4,33;0,04;3,67;0,02;3,6;
338;24.05.2012;10,09;2063,66;2020,47;-31,92;5371,75;3,51;5266,41;31,29;12539,59;108,07;12419,63;-22,69;6351,1;-14,37;6244,48;-28,93;5877,29;-8,19;5808,83;-0,63;3053,11;-6,25;2987,9;-156,32;13156,82;-104,83;12801,58;-0,04;5,46;0,02;5,4;-0,01;3,49;0,01;3,44;-0,02;4,38;0,00;4,33;-0,02;3,65;-0,01;3,59;
339;25.05.2012;-1,04;2062,62;2047,58;13,42;5385,17;45,79;5312,2;-6,47;12533,12;1,90;12421,53;55,86;6406,96;35,07;6279,55;22,45;5899,74;32,42;5841,25;17,73;3070,84;28,37;3016,27;134,41;13291,23;198,79;13000,37;0,02;5,48;-0,01;5,39;0,01;3,5;0,01;3,45;0,00;4,38;0,00;4,33;-0,01;3,64;0,01;3,6;
340;28.05.2012;29,99;2092,61;2044,48;28,66;5413,83;29,14;5341,34;;;;;19,31;6426,27;31,78;6311,33;;;;;16,92;3087,76;17,82;3034,09;26,46;13317,69;18,23;13018,6;-0,02;5,46;0,00;5,39;-0,02;3,48;-0,02;3,43;-0,02;4,36;0,00;4,33;-0,01;3,63;0,00;3,6;
341;29.05.2012;-6,65;2085,96;2056,07;-9,17;5404,66;1,12;5342,46;;12611,61;;12454,6;14,99;6441,26;23,42;6334,75;;5929,72;;5879,83;12,08;3099,84;2,79;3036,88;-113,29;13204,4;-62,43;12956,17;0,01;5,47;0,02;5,41;0,02;3,5;0,02;3,45;0,01;4,37;0,00;4,33;0,01;3,64;0,00;3,6;
342;30.05.2012;10,39;2096,35;2065,91;-13,52;5391,14;-58,04;5284,42;-32,51;12579,1;-58,20;12396,4;-49,05;6392,21;-75,86;6258,89;14,72;5944,44;7,56;5887,39;-21,01;3078,83;-30,60;3006,28;-36,25;13168,15;-161,66;12794,51;0,05;5,52;0,02;5,43;0,06;3,56;0,04;3,49;0,03;4,4;0,01;4,34;0,02;3,66;0,01;3,61;
343;31.05.2012;3,78;2100,13;2048,14;-39,09;5352,05;-11,76;5272,66;-89,23;12489,87;-79,92;12316,48;-69,52;6322,69;-50,80;6208,09;-22,59;5921,85;-55,02;5832,37;-36,08;3042,75;-20,06;2986,22;-132,61;13035,54;-29,83;12764,68;0,00;5,52;0,02;5,45;0,01;3,57;0,04;3,53;0,02;4,42;0,03;4,37;0,02;3,68;0,03;3,64;
344;01.06.2012;-13,78;2086,35;2055,16;2,40;5354,45;-42,90;5229,76;-98,24;12391,63;-209,00;12107,48;-62,93;6259,76;-199,62;6008,47;-55,65;5866,2;-80,00;5752,37;-14,45;3028,3;-63,96;2922,26;-82,72;12952,82;-196,63;12568,05;-0,01;5,51;-0,02;5,43;0,03;3,6;-0,01;3,52;0,01;4,43;0,01;4,38;0,01;3,69;0,00;3,64;
345;04.06.2012;-2,73;2083,62;2039,72;;;;;-247,94;12143,69;-72,39;12035,09;-228,95;6030,81;-66,09;5942,38;-111,13;5755,07;-39,03;5713,34;-41,15;2987,15;4,75;2927,01;91,46;13044,28;67,31;12635,36;-0,03;5,48;-0,04;5,39;-0,03;3,57;-0,02;3,5;0,00;4,43;0,00;4,38;0,00;3,69;0,00;3,64;
346;05.06.2012;27,29;2110,91;2057,86;;;;;3,86;12147,55;37,08;12072,17;-19,25;6011,56;-27,95;5914,43;-9,33;5745,74;-1,21;5712,13;10,59;2997,74;30,00;2957,01;30,85;13075,13;215,67;12851,03;-0,05;5,43;-0,01;5,38;-0,03;3,54;-0,01;3,49;-0,03;4,4;-0,03;4,35;-0,03;3,66;-0,02;3,62;
347;06.06.2012;42,95;2153,86;2082,76;;5388,03;;5260,19;267,24;12414,79;52,83;12125;90,86;6102,42;81,98;5996,41;76,89;5822,63;21,36;5733,49;68,04;3065,78;44,55;3001,56;352,02;13427,15;161,03;13012,06;-0,02;5,41;-0,08;5,3;-0,02;3,52;-0,07;3,42;-0,02;4,38;-0,05;4,3;-0,01;3,65;-0,04;3,58;
348;08.06.2012;27,70;2181,56;2162,57;59,76;5447,79;121,64;5381,83;139,41;12554,2;273,44;12398,44;42,34;6144,76;57,54;6053,95;55,39;5878,02;96,85;5830,34;-3,01;3062,77;15,94;3017,5;91,83;13518,98;216,86;13228,92;-0,07;5,34;-0,04;5,26;-0,06;3,46;-0,03;3,39;-0,06;4,32;-0,04;4,26;-0,06;3,59;-0,04;3,54;
349;11.06.2012;35,23;2216,79;2161,56;88,48;5536,27;37,73;5419,56;96,27;12650,47;0,04;12398,48;142,78;6287,54;76,33;6130,28;78,15;5956,17;39,55;5869,89;59,64;3122,41;22,61;3040,11;259,93;13778,91;-158,17;13070,75;0,08;5,42;-0,03;5,23;0,03;3,49;-0,03;3,36;0,04;4,36;-0,01;4,25;0,04;3,63;0,00;3,54;
350;12.06.2012;16,11;2232,9;2201,59;-57,64;5478,63;-4,92;5414,64;-73,45;12577,02;13,43;12411,91;-76,40;6211,14;-46,47;6083,81;-26,74;5929,43;2,13;5872,02;-52,96;3069,45;-24,72;3015,39;-663,80;13115,11;-273,23;12797,52;0,00;5,42;0,10;5,33;0,00;3,49;0,08;3,44;0,00;4,36;0,05;4,3;0,00;3,63;0,04;3,58;
351;13.06.2012;-12,84;2220,06;2200,59;29,02;5507,65;22,03;5436,67;21,23;12598,25;41,78;12453,69;10,22;6221,36;9,80;6093,61;15,67;5945,1;29,40;5901,42;3,48;3072,93;-1,12;3014,27;7,39;13122,5;12,21;12809,73;-0,03;5,39;-0,03;5,3;-0,02;3,47;-0,03;3,41;-0,03;4,33;-0,01;4,29;-0,02;3,61;-0,01;3,57;
352;14.06.2012;28,05;2248,11;2206,75;-23,84;5483,81;-12,27;5424,4;100,43;12698,68;43,97;12497,66;-53,87;6167,49;-15,39;6078,22;7,39;5952,49;-18,64;5882,78;-37,06;3035,87;-20,56;2993,71;-37,88;13084,62;-78,19;12731,54;-0,05;5,34;-0,03;5,27;-0,02;3,45;-0,02;3,39;0,00;4,33;-0,01;4,28;-0,01;3,6;-0,01;3,56;
353;15.06.2012;15,23;2263,34;2219,09;39,06;5522,87;40,69;5465,09;76,02;12774,7;153,72;12651,38;84,10;6251,59;80,56;6158,78;-25,29;5927,2;20,83;5903,61;59,97;3095,84;54,33;3048,04;327,01;13411,63;411,24;13142,78;-0,02;5,32;-0,02;5,25;-0,04;3,41;-0,04;3,35;-0,02;4,31;-0,05;4,23;0,00;3,6;-0,03;3,53;
354;18.06.2012;8,38;2271,72;2223,9;32,45;5555,32;-4,01;5461,08;7,23;12781,93;44,80;12696,18;64,55;6316,14;63,09;6221,87;34,09;5961,29;15,05;5918,66;33,45;3129,29;6,34;3054,38;143,36;13554,99;-170,47;12972,31;0,02;5,34;-0,04;5,21;0,00;3,41;-0,03;3,32;-0,01;4,3;-0,01;4,22;-0,02;3,58;-0,02;3,51;
355;19.06.2012;4,67;2276,39;2255,72;47,82;5603,14;29,95;5491,03;117,01;12898,94;48,29;12744,47;59,13;6375,27;11,38;6233,25;77,85;6039,14;5,77;5924,43;-9,70;3119,59;-1,73;3052,65;-90,52;13464,47;-74,88;12897,43;0,01;5,35;0,02;5,23;0,00;3,41;0,00;3,32;-0,01;4,29;0,00;4,22;-0,01;3,57;0,01;3,52;
356;20.06.2012;-18,43;2257,96;2235,2;20,71;5623,85;74,97;5566;-21,76;12877,18;0,45;12744,92;26,94;6402,21;100,72;6333,97;2,57;6041,71;70,01;5994,44;11,61;3131,2;47,86;3100,51;325,39;13789,86;516,81;13414,24;-0,06;5,29;-0,01;5,22;-0,05;3,36;0,00;3,32;-0,03;4,26;0,00;4,22;-0,02;3,55;-0,01;3,51;
357;21.06.2012;-11,51;2246,45;2219,61;-1,56;5622,29;-1,21;5564,79;-19,79;12857,39;-183,46;12561,46;25,28;6427,49;-2,18;6331,79;-2,20;6039,51;10,31;6004,75;22,08;3153,28;-0,77;3099,74;207,25;13997,11;184,96;13599,2;0,07;5,36;0,00;5,22;0,07;3,43;0,00;3,32;0,06;4,32;0,00;4,22;0,04;3,59;0,00;3,51;
358;22.06.2012;-14,93;2231,52;2208,35;-55,93;5566,36;-64,82;5499,97;-183,31;12674,08;13,21;12574,67;-109,43;6318,06;-75,45;6256,34;-27,75;6011,76;-33,93;5970,82;-39,52;3113,76;-24,60;3075,14;-57,98;13939,13;-12,26;13586,94;0,00;5,36;0,03;5,25;0,00;3,43;0,05;3,37;-0,01;4,31;0,01;4,23;0,00;3,59;0,02;3,53;
359;25.06.2012;28,42;2259,94;2220,23;-52,67;5513,69;-64,51;5435,46;-34,21;12639,87;-116,66;12458,01;-88,63;6229,43;-137,62;6118,72;-35,35;5976,41;-57,46;5913,36;-38,75;3075,01;-68,05;3007,09;-305,89;13633,24;-482,83;13104,11;-0,03;5,33;0,02;5,27;-0,01;3,42;0,01;3,38;-0,02;4,29;0,01;4,24;-0,02;3,57;0,00;3,53;
360;26.06.2012;16,25;2276,19;2245,79;-37,19;5476,5;0,81;5436,27;-63,46;12576,41;-5,98;12452,03;-64,15;6165,28;-8,79;6109,93;-11,52;5964,89;4,87;5918,23;-39,02;3035,99;-3,25;3003,84;-379,97;13253,27;-189,76;12914,35;0,01;5,34;0,01;5,28;0,00;3,42;0,01;3,39;-0,02;4,27;-0,01;4,23;-0,01;3,56;-0,01;3,52;
361;27.06.2012;-3,55;2272,64;2229,73;48,64;5525,14;10,69;5446,96;70,46;12646,87;80,68;12532,71;65,23;6230,51;21,37;6131,3;40,47;6005,36;42,16;5960,39;27,13;3063,12;6,31;3010,15;88,75;13342,02;53,72;12968,07;-0,01;5,33;0,01;5,29;0,00;3,42;0,00;3,39;-0,01;4,26;0,01;4,24;-0,01;3,55;0,01;3,53;
362;28.06.2012;2,66;2275,3;2252,73;8,61;5533,75;-10,46;5436,5;-20,62;12626,25;-82,54;12450,17;9,58;6240,09;-34,36;6096,94;4,53;6009,89;-5,73;5954,66;8,04;3071,16;10,92;3021,07;101,70;13443,72;161,24;13129,31;0,04;5,37;0,00;5,29;0,04;3,46;0,00;3,39;0,04;4,3;0,00;4,24;0,03;3,58;0,00;3,53;
363;29.06.2012;0,71;2276,01;2248,64;85,90;5619,65;56,56;5493,06;254,14;12880,39;154,36;12604,53;176,19;6416,28;164,80;6261,74;64,48;6074,37;73,96;6028,62;125,49;3196,65;91,22;3112,29;830,65;14274,37;560,82;13690,13;0,00;5,37;-0,08;5,21;-0,01;3,45;-0,07;3,32;0,00;4,3;-0,04;4,2;0,00;3,58;-0,03;3,5;
364;02.07.2012;1,85;2277,86;2256,3;20,99;5640,64;78,09;5571,15;21,73;12902,12;190,95;12795,48;104,12;6520,4;128,81;6390,55;39,64;6114,01;50,11;6078,73;55,21;3251,86;78,89;3191,18;237,14;14511,51;483,28;14173,41;-0,09;5,28;0,00;5,21;-0,09;3,36;0,00;3,32;-0,06;4,24;0,00;4,2;-0,05;3,53;0,00;3,5;
365;03.07.2012;-4,71;2273,15;2251,92;48,36;5689;64,90;5636,05;44,08;12946,2;49,80;12845,28;57,81;6578,21;114,84;6505,39;80,07;6194,08;55,08;6133,81;19,34;3271,2;50,75;3241,93;4,98;14516,49;128,68;14302,09;-0,02;5,26;-0,01;5,2;-0,01;3,35;0,00;3,32;-0,02;4,22;-0,02;4,18;0,00;3,53;-0,02;3,48;
366;04.07.2012;28,91;2302,06;2264,1;10,85;5699,85;33,68;5669,73;;;;;-4,35;6573,86;20,12;6525,51;9,52;6203,6;37,54;6171,35;-3,45;3267,75;3,49;3245,42;-10,82;14505,67;-39,02;14263,07;0,00;5,26;0,00;5,2;0,02;3,37;-0,01;3,31;0,00;4,22;0,00;4,18;-0,02;3,51;0,00;3,48;
367;05.07.2012;-7,56;2294,5;2258,11;27,60;5727,45;-7,25;5662,48;;12961,3;;12852,24;68,00;6641,86;-49,59;6475,92;33,12;6236,72;10,95;6182,3;20,76;3288,51;-35,77;3209,65;-17,60;14488,07;-402,81;13860,26;0,04;5,3;0,03;5,23;0,04;3,41;0,05;3,36;0,01;4,23;0,01;4,19;0,01;3,52;0,00;3,48;
368;06.07.2012;-25,99;2268,51;2237,99;-32,39;5695,06;-15,01;5647,47;-71,90;12889,4;-149,25;12702,99;-108,07;6533,79;-68,08;6407,84;-13,98;6222,74;-3,17;6179,13;-61,45;3227,06;-40,86;3168,79;-400,86;14087,21;-128,19;13732,07;0,08;5,38;0,03;5,26;0,06;3,47;0,03;3,39;0,04;4,27;0,01;4,2;0,03;3,55;0,02;3,5;
369;09.07.2012;-14,96;2253,55;2228,91;-25,31;5669,75;-36,76;5610,71;-117,38;12772,02;-16,42;12686,57;-113,01;6420,78;-32,15;6375,69;-32,26;6190,48;-23,71;6155,42;-51,07;3175,99;-29,74;3139,05;-195,13;13892,08;-130,60;13601,47;-0,01;5,37;0,04;5,3;0,00;3,47;0,03;3,42;-0,01;4,26;0,01;4,21;0,00;3,55;0,00;3,5;
370;10.07.2012;-7,64;2245,91;2212,72;18,91;5688,66;11,58;5622,29;58,27;12830,29;-79,66;12606,91;70,62;6491,4;-26,07;6349,62;16,77;6207,25;-1,07;6154,35;28,63;3204,62;13,22;3152,27;210,79;14102,87;117,73;13719,2;-0,03;5,34;-0,03;5,27;-0,03;3,44;-0,02;3,4;-0,03;4,23;-0,04;4,17;-0,03;3,52;-0,03;3,47;
371;11.07.2012;-79,56;2166,35;2142,07;-14,01;5674,65;3,31;5625,6;-168,32;12661,97;-72,58;12534,33;5,13;6496,53;49,78;6399,4;-13,05;6194,2;4,28;6158,63;-27,79;3176,83;-7,34;3144,93;-181,25;13921,62;12,17;13731,37;-0,02;5,32;0,00;5,27;-0,01;3,43;-0,02;3,38;-0,03;4,2;-0,01;4,16;-0,03;3,49;-0,01;3,46;
372;12.07.2012;26,36;2192,71;2162,23;-10,17;5664,48;-36,76;5588,84;-31,33;12630,64;-42,08;12492,25;-48,31;6448,22;-32,63;6366,77;-23,33;6170,87;-40,84;6117,79;-17,35;3159,48;-26,45;3118,48;-107,20;13814,42;-231,47;13499,9;0,03;5,35;0,00;5,27;0,03;3,46;0,02;3,4;0,02;4,22;0,00;4,16;0,02;3,51;0,01;3,47;
373;13.07.2012;0,65;2193,36;2175,84;11,14;5675,62;19,41;5608,25;154,09;12784,73;80,79;12573,04;108,88;6557,1;69,32;6436,09;15,76;6186,63;33,27;6151,06;22,00;3181,48;18,57;3137,05;-50,79;13763,63;-27,84;13472,06;0,02;5,37;0,03;5,3;0,00;3,46;0,01;3,41;0,01;4,23;0,01;4,17;0,01;3,52;0,00;3,47;
374;16.07.2012;5,14;2198,5;2179,74;-5,02;5670,6;32,63;5640,88;-5,15;12779,58;117,01;12690,05;19,96;6577,06;75,09;6511,18;16,40;6203,03;24,16;6175,22;1,78;3183,26;18,58;3155,63;-3,48;13760,15;77,20;13549,26;-0,02;5,35;0,01;5,31;-0,02;3,44;-0,01;3,4;-0,02;4,21;0,00;4,17;-0,02;3,5;0,00;3,47;
375;17.07.2012;-7,99;2190,51;2163,31;5,87;5676,47;-19,69;5621,19;49,65;12829,23;-44,95;12645,1;33,75;6610,81;31,71;6542,89;24,33;6227,36;15,70;6190,92;20,13;3203,39;11,13;3166,76;61,98;13822,13;-47,53;13501,73;-0,01;5,34;-0,02;5,29;-0,02;3,42;-0,02;3,38;-0,02;4,19;-0,02;4,15;-0,01;3,49;-0,01;3,46;
376;18.07.2012;8,41;2198,92;2172,32;11,82;5688,29;3,35;5624,54;92,71;12921,94;109,51;12754,61;79,85;6690,66;35,97;6578,86;38,55;6265,91;25,82;6216,74;32,01;3235,4;25,67;3192,43;-201,30;13620,83;-96,44;13405,29;0,01;5,35;0,00;5,29;0,00;3,42;0,00;3,38;0,00;4,19;0,00;4,15;0,00;3,49;0,00;3,46;
377;19.07.2012;-0,85;2198,07;2168,51;30,32;5718,61;61,23;5685,77;55,63;12977,57;135,32;12889,93;82,84;6773,5;120,01;6698,87;68,80;6334,71;70,46;6287,2;32,35;3267,75;45,17;3237,6;77,36;13698,19;90,19;13495,48;-0,01;5,34;0,00;5,29;-0,02;3,4;-0,01;3,37;-0,02;4,17;-0,01;4,14;-0,02;3,47;-0,01;3,45;
378;20.07.2012;-53,34;2144,73;2097,57;-4,42;5714,19;-40,84;5644,93;-34,74;12942,83;-79,58;12810,35;2,24;6775,74;-78,15;6620,72;1,59;6336,3;-13,04;6274,16;-5,97;3261,78;-44,91;3192,69;-41,12;13657,07;-491,32;13004,16;0,03;5,37;0,01;5,3;0,03;3,43;0,00;3,37;0,00;4,17;0,00;4,14;0,01;3,48;0,00;3,45;
379;23.07.2012;-29,61;2115,12;2089,08;-62,42;5651,77;-134,01;5510,92;-122,38;12820,45;-226,94;12583,41;-203,63;6572,11;-249,57;6371,15;-75,56;6260,74;-102,17;6171,99;-98,80;3162,98;-105,33;3087,36;-767,12;12889,95;-615,19;12388,97;0,04;5,41;0,04;5,34;0,06;3,49;0,05;3,42;0,05;4,22;0,00;4,14;0,04;3,52;0,00;3,45;
380;24.07.2012;21,62;2136,74;2099,37;-95,14;5556,63;-23,93;5486,99;-90,36;12730,09;-61,57;12521,84;-116,11;6456;6,85;6378;-49,04;6211,7;-6,10;6165,89;-43,23;3119,75;-12,68;3074,68;-101,50;12788,45;-88,98;12299,99;0,02;5,43;0,02;5,36;0,01;3,5;0,03;3,45;0,00;4,22;0,05;4,19;0,00;3,52;0,03;3,48;
381;25.07.2012;15,82;2152,56;2110,1;-30,54;5526,09;-8,97;5478,02;2,68;12732,77;95,78;12617,62;19,33;6475,33;-2,85;6375,15;-12,29;6199,41;0,56;6166,45;-6,69;3113,06;-9,21;3065,47;-132,07;12656,38;-4,23;12295,76;0,00;5,43;-0,04;5,32;0,00;3,5;-0,02;3,43;0,01;4,23;-0,02;4,17;0,00;3,52;-0,01;3,47;
382;26.07.2012;15,80;2168,36;2141,46;68,42;5594,51;0,02;5478,04;198,45;12931,22;62,97;12680,59;120,25;6595,58;-50,62;6324,53;96,15;6295,56;23,17;6189,62;94,06;3207,12;6,33;3071,8;553,66;13210,04;134,66;12430,42;-0,07;5,36;-0,07;5,25;-0,05;3,45;-0,08;3,35;-0,04;4,19;-0,06;4,11;-0,03;3,49;-0,05;3,42;
383;27.07.2012;23,57;2191,93;2160,29;36,49;5631;72,86;5550,9;186,52;13117,74;207,94;12888,53;94,85;6690,43;189,44;6513,97;70,31;6365,87;81,28;6270,9;73,07;3280,19;121,92;3193,72;401,11;13611,15;655,78;13086,2;-0,04;5,32;-0,02;5,23;-0,06;3,39;-0,03;3,32;-0,04;4,15;0,00;4,11;-0,03;3,46;0,00;3,42;
384;30.07.2012;2,14;2194,07;2168,92;75,47;5706,47;74,77;5625,67;10,90;13128,64;154,32;13042,85;106,18;6796,61;189,29;6703,26;52,04;6417,91;101,73;6372,63;50,50;3330,69;95,03;3288,75;376,11;13987,26;572,32;13658,52;-0,02;5,3;0,02;5,25;-0,01;3,38;0,01;3,33;0,00;4,15;-0,01;4,1;-0,01;3,45;0,00;3,42;
385;31.07.2012;-5,31;2188,76;2174,75;-10,93;5695,54;9,61;5635,28;-45,98;13082,66;-36,37;13006,48;38,58;6835,19;52,92;6756,18;-0,71;6417,2;9,72;6382,35;4,13;3334,82;2,91;3291,66;123,53;14110,79;83,06;13741,58;-0,01;5,29;-0,04;5,21;-0,01;3,37;0,00;3,33;-0,02;4,13;-0,01;4,09;-0,01;3,44;-0,01;3,41;
386;01.08.2012;18,12;2206,88;2162,44;17,28;5712,82;-2,31;5632,97;-7,83;13074,83;-55,32;12951,16;-35,09;6800,1;-20,29;6735,89;;;;;-6,32;3328,5;4,96;3296,62;-124,48;13986,31;21,76;13763,34;-0,04;5,25;-0,02;5,19;-0,01;3,36;-0,01;3,32;-0,01;4,12;0,00;4,09;-0,01;3,43;-0,01;3,4;
387;02.08.2012;22,13;2229,01;2173,58;52,99;5765,81;24,28;5657,25;-104,98;12969,85;-172,26;12778,9;55,61;6855,71;-139,68;6596,21;;6486,52;;6400,85;46,34;3374,84;-64,16;3232,46;351,43;14337,74;-480,79;13282,55;0,03;5,28;-0,01;5,18;0,04;3,4;-0,01;3,31;0,02;4,14;0,00;4,09;0,01;3,44;0,00;3,4;
388;03.08.2012;32,96;2261,97;2223,2;28,20;5794,01;5,05;5662,3;163,33;13133,18;105,92;12884,82;21,03;6876,74;25,15;6621,36;-17,33;6469,19;14,74;6415,59;-0,65;3374,19;5,94;3238,4;-212,85;14124,89;-77,64;13204,91;-0,03;5,25;-0,06;5,12;-0,02;3,38;-0,04;3,27;-0,02;4,12;-0,04;4,05;-0,01;3,43;-0,03;3,37;
389;06.08.2012;11,36;2273,33;2250,33;43,60;5837,61;104,80;5767,1;54,10;13187,28;214,90;13099,72;66,58;6943,32;224,52;6845,88;17,03;6486,22;12,03;6427,62;42,12;3416,31;119,80;3358,2;280,61;14405,5;768,31;13973,22;-0,11;5,14;-0,07;5,05;-0,09;3,29;-0,03;3,24;-0,04;4,08;-0,04;4,01;-0,04;3,39;-0,03;3,34;
390;07.08.2012;-4,00;2269,33;2247,82;3,63;5841,24;17,91;5785,01;28,69;13215,97;18,70;13118,42;36,31;6979,63;56,98;6902,86;-8,70;6477,52;0,42;6428,04;36,97;3453,28;40,39;3398,59;312,50;14718;286,94;14260,16;0,00;5,14;0,01;5,06;0,00;3,29;0,00;3,24;0,00;4,08;0,01;4,02;0,01;3,4;0,01;3,35;
391;08.08.2012;53,62;2322,95;2270,22;4,68;5845,92;16,07;5801,08;-13,32;13202,65;-3,18;13115,24;-13,48;6966,15;4,43;6907,29;-8,25;6469,27;-1,40;6426,64;-0,79;3452,49;22,23;3420,82;-4,06;14713,94;209,76;14469,92;0,06;5,2;0,05;5,11;0,03;3,32;0,03;3,27;0,03;4,11;0,03;4,05;0,02;3,42;0,02;3,37;
392;09.08.2012;3,66;2326,61;2301,64;14,24;5860,16;27,36;5828,44;-2,42;13200,23;9,85;13125,09;23,00;6989,15;-15,80;6891,49;55,28;6524,55;49,35;6475,99;11,80;3464,29;0,78;3421,6;75,07;14789,01;1,45;14471,37;-0,02;5,18;0,01;5,12;0,00;3,32;0,00;3,27;-0,03;4,08;-0,01;4,04;-0,03;3,39;0,00;3,37;
393;10.08.2012;8,89;2335,5;2298,32;-1,60;5858,56;-0,73;5827,71;7,99;13208,22;-30,13;13094,96;-33,77;6955,38;0,41;6891,9;-27,89;6496,66;-8,10;6467,89;-22,05;3442,24;-8,09;3413,51;-158,67;14630,34;-37,26;14434,11;0,04;5,22;0,02;5,14;0,02;3,34;0,02;3,29;0,02;4,1;0,00;4,04;0,03;3,42;0,00;3,37;
394;13.08.2012;-3,85;2331,65;2312,59;-5,77;5852,79;-14,08;5813,63;-3,21;13205,01;17,98;13112,94;20,93;6976,31;-9,87;6882,03;-2,99;6493,67;-12,11;6455,78;11,33;3453,57;-2,57;3410,94;71,47;14701,81;43,25;14477,36;0,00;5,22;0,04;5,18;-0,01;3,33;0,01;3,3;0,00;4,1;0,02;4,06;0,00;3,42;0,01;3,38;
395;14.08.2012;19,38;2351,03;2324,91;23,43;5876,22;18,25;5831,88;18,00;13223,01;29,16;13142,1;18,72;6995,03;57,47;6939,5;16,04;6509,71;23,63;6479,41;5,69;3459,26;21,21;3432,15;-24,31;14677,5;101,78;14579,14;-0,01;5,21;-0,01;5,17;-0,01;3,32;-0,01;3,29;0,00;4,1;0,01;4,07;-0,01;3,41;0,00;3,38;
396;16.08.2012;0,82;2351,85;2311,67;-29,52;5846,7;-20,57;5811,31;46,34;13269,35;3,75;13145,85;6,37;7001,4;-10,07;6929,43;19,00;6528,71;-10,29;6469,12;21,23;3480,49;6,02;3438,17;275,40;14952,9;48,94;14628,08;0,02;5,23;-0,02;5,15;0,02;3,34;-0,02;3,27;0,00;4,1;-0,03;4,04;0,00;3,41;-0,01;3,37;
