ID;WIG20_MAX;WIG20_MIN;FTSE 100_Max;FTSE 100_Min;Dow Jones_Max;Dow Jones_Min;DAX_Max;DAX_Min;SMI_Max;SMI_Min;CAC40_Max;CAC40_Min;FTSE MIB_Max;FTSE MIB_Min;GBP/PLN_Max;GBP/PLN_Min;USD/PLN_Max;USD/PLN_Min;EUR/PLN_Max;EUR/PLN_Min;CHF/PLN_Max;CHF/PLN_Min
117;1634,31;1607,84;7167,85;7038,15;31286,95;30775,37;12875,67;12532,94;10982,09;10797,9;6043,8;5901,38;20977,18;20469,13;5,6944;5,6079;4,8156;4,7301;4,8242;4,7674;4,9029;4,8745
118;1660,85;1601,32;7157,62;7007,09;30679,11;30145,31;12788,01;12434,29;10883,22;10755,46;5997,31;5874,68;21168,98;20420,57;5,7381;5,6646;4,8403;4,791;4,8493;4,7985;4,9231;4,8759
119;1678,86;1643,36;7209,86;7104,06;30977,52;30515,34;12851,9;12625,22;10991,88;10805,39;6025,73;5922,94;21431,42;21038,8;5,7575;5,692;4,8436;4,7685;4,8579;4,8031;4,9418;4,858
120;1707,7;1663,05;7216,9;7143,31;31346,1;30860,83;12905,48;12655,06;11069,83;10925,9;6053,33;5930,98;21511,14;21285,38;5,7379;5,6627;4,8525;4,7724;4,8547;4,7976;4,9281;4,7934
121;1725,66;1700,85;7204,06;7097,42;31367,29;31114,4;12934,87;12774,23;11027,5;10879,25;6004,52;5909,73;21771,82;21433,66;5,6968;5,6321;4,7923;4,6874;4,82;4,7664;4,8798;4,7882
122;1742,95;1698,13;7210,58;7129,15;31509,74;31213,83;13019,13;12766,8;11030;10882,86;6053,17;5952,89;21838,99;21476,32;5,6929;5,6157;4,7653;4,6781;4,8112;4,7459;4,8716;4,8057
123;1716,56;1664,01;7213,05;7107,77;31421,71;31155,92;12867,71;12693,65;10988,42;10859,59;6024,31;5967,98;21581;21144,35;5,6642;5,5761;4,7234;4,6646;4,8098;4,759;4,8547;4,7673
124;1668,17;1629,79;7198,72;7025,35;31224,63;30796,06;12668,68;12509,22;10896,68;10780,12;5927,5;5846,1;21053,53;20742,77;5,6214;5,5159;4,7225;4,6162;4,8045;4,7395;4,8601;4,6961
125;1706,1;1634,5;7260,3;7016,78;30971,74;30355,33;12870,24;12390,95;10916,2;10702,5;5981,51;5786,5;21479,42;20698,58;5,5626;5,4647;4,6594;4,5124;4,7761;4,7057;4,8104;4,6759
126;1702,4;1665,59;7258,46;7168,65;;;12919,7;12741,63;10918,88;10833,82;6002,07;5943,91;21565,92;21318,44;5,4871;5,4303;4,5326;4,4881;4,7228;4,6809;4,715;4,6766
127;1717,96;1686,98;7214,82;7101,38;31139,01;30488,06;12894,38;12623,23;10815,39;10631,55;5975,83;5857,34;21547,37;21023,94;5,471;5,4227;4,539;4,4795;4,7261;4,6811;4,7203;4,6567
128;1720,32;1689,04;7312,32;7110,7;30979,85;30432,22;12811,43;12618,68;10741,21;10606,51;5931,55;5852,3;21566,44;21141,06;5,5005;5,4071;4,522;4,453;4,7108;4,6481;4,7256;4,6533
129;1738,6;1711,84;7345,45;7263,54;31152,96;30895,55;13132,36;12946,76;10811,75;10662,59;6071,91;5995,75;21974,57;21744,26;5,4601;5,3976;4,4816;4,4424;4,7074;4,6647;4,6954;4,6185
130;1744,91;1722,58;7362,37;7258,32;31885,09;30934,7;13358,62;13221,04;10933,74;10802,8;6141,94;6077,95;22283,11;22026,43;5,4583;5,4194;4,4707;4,4134;4,7059;4,6772;4,6723;4,6139
131;1715,62;1690,74;7284,48;7208,52;31598,49;31352,5;13378,42;13126,86;10921,03;10826,92;6156,6;6030,61;22348,52;21838,75;5,4795;5,4244;4,4597;4,4149;4,7152;4,6722;4,6564;4,6296
132;1686,33;1654,61;7211,07;7016,02;31513,93;30881,77;13160,71;12904,86;10823,12;10503,3;6085,99;5914,67;22159,69;21592,76;5,5049;5,4457;4,4843;4,4379;4,7206;4,68;4,6849;4,6164
133;1690,32;1653,8;7115,8;7014,19;30715,63;30294,37;13120,31;12912,59;10521,71;10404,77;5957,13;5830,87;21967,94;21451,79;5,497;5,4275;4,4959;4,437;4,7253;4,6863;4,681;4,5518
134;1700,92;1667,82;7152,05;7030,03;30777,92;30174,02;13206,11;12965,69;10543,01;10349,65;5938,46;5834,46;21934,99;21502,21;5,4722;5,3877;4,4692;4,3985;4,7067;4,6324;4,6375;4,5401
135;1719,05;1689,11;7193,9;7119,25;30653,71;30074,69;13443,77;13273,2;10578,03;10479,84;6032,24;5943,08;22293,73;22025,63;5,427;5,3865;4,4264;4,3863;4,6574;4,6259;4,576;4,5574
136;1695,98;1678,23;7129,64;7016,15;;;13265,6;13106,38;10485,91;10392,1;5920,09;5855,93;22032,13;21722,93;5,4621;5,3979;4,47;4,41;4,6891;4,637;4,6144;4,5867
137;1706,17;1665,88;7130,62;6998,17;30165,29;29654,59;13237,7;13020,42;10592,12;10424,81;5974,06;5870,64;22224,27;21737,1;5,5445;5,4381;4,4925;4,452;4,7342;4,6727;4,6584;4,4461
138;1711,95;1672,46;7313,7;7186,5;31007,72;30194,22;13566,8;13358,4;10850,17;10682,7;6062,62;5972,31;22599,23;22078,57;5,4599;5,3422;4,5106;4,4409;4,6926;4,6476;4,5111;4,4545
139;1706,5;1680,68;7271,85;7135,15;30686,51;30144,95;13569,93;13294;10940,32;10699,07;6075,37;5934,12;22166,13;21615,62;5,4381;5,346;4,4834;4,4295;4,6688;4,6369;4,5029;4,4267
140;1707,25;1674,39;7317,52;7174,02;31144,91;30374,78;13648,84;13379,87;11020,23;10855,25;6122,26;6006,28;22255,29;21796,67;5,4404;5,3833;4,4784;4,3766;4,6708;4,5995;4,4917;4,4163
141;1761,24;1720,39;7476,21;7294,2;32053,52;31387,84;14121,07;13749,77;11248,82;11018,56;6325,89;6177,31;23625,87;22544,5;5,4351;5,39;4,3968;4,3193;4,6257;4,59;4,4507;4,3645
142;1800,65;1762,92;7593;7472,29;32955,72;32270,29;14420,73;14186,93;11478,38;11322,43;6456,91;6342,99;24196,04;23641,16;5,4264;5,3437;4,3428;4,2613;4,6135;4,5725;4,4372;4,3548
143;1830,66;1783,21;7616,22;7550,65;33156,5;32824,37;14602,06;14378,5;11549,67;11411,43;6517,55;6413,87;24445,12;24101,4;5,3953;5,3359;4,2961;4,2533;4,594;4,5628;4,4053;4,3878
144;1838,63;1816,4;7617,53;7570,67;33205,03;32644,04;14590,69;14458,34;11575,77;11493,48;6523,6;6459,92;24462,7;24209,07;5,3976;5,3435;4,3067;4,272;4,596;4,5721;4,4255;4,4131
145;1851,22;1821,82;7646,66;7532,84;33234,91;32819,71;14709,38;14548,26;;;6593,15;6533,82;24648,88;24346,87;5,3862;5,3369;4,2968;4,2656;4,6015;4,578;4,4576;4,4395
146;1851,34;1812,39;;;33135,61;32840,11;14589,91;14443,11;11615,4;11524,05;6547,82;6473,74;24574,89;24113,4;5,3852;5,3385;4,294;4,2506;4,6029;4,5725;4,4679;4,4377
147;1840,38;1814,5;;;33248,02;32512,06;14492,78;14393,04;11571,42;11501,32;6506,6;6447,3;24447,94;24286,67;5,3989;5,3464;4,3127;4,2537;4,6014;4,5697;4,4934;4,4415
148;1846,59;1818,87;7639,21;7529,23;33270,83;32585,15;14489;14329,51;11692,66;11494,12;6510,26;6414,22;24694,59;24229,71;5,405;5,3664;4,3232;4,2618;4,6017;4,574;4,4875;4,4333
149;1862,95;1837,62;7648,26;7591,84;33240,15;32754,75;14547,09;14359,39;11718,91;11597,39;6543,42;6457,53;24788,35;24453,08;5,4017;5,3652;4,291;4,2509;4,5928;4,5633;4,4678;4,4285
150;1859,2;1827,52;7625,63;7576,37;;;14589,45;14509,58;11751,16;11673,19;6582,05;6536,77;24835,46;24674,67;5,3972;5,3567;4,2715;4,2368;4,5907;4,5587;4,4623;4,4427
151;1832,19;1800,31;7597,64;7542,78;33213,62;32688,7;14463,5;14246,83;11657,24;11501,03;6519,73;6424,85;24672,67;24444,63;5,4283;5,3679;4,3033;4,2533;4,6161;4,5607;4,4864;4,4633
152;1832,27;1790,87;7575,53;7512,45;32773,26;32263,33;14253,61;14025,44;;;6424,88;6298,45;24571,88;24210,99;5,4335;5,3912;4,3261;4,2888;4,6172;4,594;4,5035;4,4551
153;1833,56;1789,67;7546,41;7484,35;32254,29;31754,33;14053,59;13871,48;11576,56;11468,94;6319,29;6229,84;24291,16;23854,21;5,4384;5,3629;4,3403;4,2786;4,6258;4,5862;4,5125;4,4452
154;1844,86;1810,98;7529,65;7434,46;32014,86;31367,33;14105,06;13917,08;11532,03;11383,28;6322,74;6243,84;24082,05;23797,41;5,4436;5,3499;4,3293;4,2748;4,6219;4,5901;4,48;4,4547
155;1836,98;1798,11;7513,44;7389,98;31968,42;31484,02;14217,48;14026,14;11466,28;11348,75;6358,74;6263,96;24136,56;23777,87;5,4866;5,4161;4,3843;4,3074;4,6364;4,5964;4,5033;4,4886
156;1806,82;1782,66;7453,49;7302,74;31514,07;30635,76;14161,32;13944,16;11419,62;11286,52;6377,58;6264,84;24543,46;24035,48;5,4871;5,4561;4,4049;4,3746;4,6535;4,6193;4,5342;4,4788
157;1789,69;1753,51;7438,09;7228,67;31567,57;31018,06;13882,3;13683,59;11465,84;11233,72;6288,99;6196,19;24070,08;23719,5;5,5087;5,4619;4,4465;4,3833;4,664;4,6326;4,5437;4,4149
158;1827,63;1801,68;7526,14;7438,09;32468,67;31394,68;14226,47;13999,54;11783,13;11579,14;6455,8;6342,67;24387,63;24060,8;5,5207;5,4653;4,444;4,4025;4,6627;4,63;4,4971;4,433
159;1818,05;1769,03;7538,68;7464,8;32687,62;32310,2;14203,09;14056,98;11808,01;11687,37;6448,33;6373,73;24474,68;24167,9;5,5507;5,4925;4,4694;4,4027;4,6659;4,6417;4,4665;4,4399
160;1796,3;1746,66;7464,8;7361,72;32513,25;31932,06;14043,1;13864,95;11721,57;11584,56;6369,05;6286,02;24148,94;23869,03;5,5279;5,4651;4,51;4,4613;4,6896;4,6473;4,5003;4,468
161;1774,92;1709,53;7421,95;7233,34;32275,82;31862,79;14034,15;13795,64;11650,42;11529,8;6363,24;6238,79;24048,29;23668,5;5,5273;5,4715;4,5278;4,4798;4,7003;4,6574;4,5244;4,4609
162;1713,59;1652,3;7347,66;7158,53;31907,7;31231,27;13808,09;13479,36;11548,93;11288,02;6238,25;6098,22;23706,74;23218,73;5,4925;5,4304;4,5047;4,4369;4,6954;4,6547;4,5168;4,4411
163;1744,76;1710,15;7349,7;7238,97;32584,02;31799,54;13829,1;13508,56;11568,6;11408,96;6269,73;6137,24;23724,2;23152,17;5,4911;5,4267;4,4531;4,4054;4,6874;4,6377;4,4887;4,4449
164;1748,73;1703,9;7311,65;7216,58;32752,17;31887,89;13719,95;13514,49;11655,62;11478,76;6206,56;6116,91;23378,43;23021,4;5,4978;5,4479;4,4531;4,4184;4,7017;4,6687;4,4852;4,4662
165;1759,99;1724,48;7391,59;7216,58;32685,17;32121,98;13697,9;13380,67;11701,87;11444,18;6260,85;6086,02;23541,59;22832,56;5,5266;5,4717;4,4964;4,4262;4,7242;4,6769;4,5341;4,4906
166;1765,14;1717,48;7503,27;7354,06;33055,84;32474,69;13851,45;13592,15;11866,63;11671,48;6322,43;6213,64;23813,92;23356,49;5,5233;5,4669;4,4795;4,4331;4,7209;4,6732;4,5493;4,4769
167;1849,71;1765,85;7619,39;7493,45;33854,17;32685,1;14315,24;13857,58;12048,14;11857,63;6558,91;6350,66;24440,92;23694,74;5,5432;5,4504;4,4732;4,3686;4,7013;4,6476;4,5338;4,5008
168;1836,87;1808,2;7572,65;7493,45;34117,74;33021,84;14073,21;13970,62;11994,33;11880,24;6494,99;6395,68;24304,47;23893,8;5,5855;5,5299;4,4717;4,3705;4,7043;4,668;4,5672;4,5374
169;1854,26;1816,5;;;33224,95;32449,87;14036,11;13778,13;12097,98;11863,63;6474,81;6308,47;24120,87;23320,09;5,6047;5,5483;4,4776;4,417;4,7035;4,6512;4,5809;4,5395
170;1915,32;1850,37;7569,8;7509,19;33919,59;32913,15;14187,02;14038,55;12219,51;12117,56;6601,15;6514,1;24408,73;24128,52;5,5931;5,5252;4,4733;4,399;4,6971;4,6522;4,6042;4,5642
171;1916,25;1872,1;7519,7;7425,61;34054,79;33248,46;14074,71;13822,16;12171,59;12033,86;6575,95;6435,75;24247,84;23835,04;5,6179;5,5408;4,4936;4,4223;4,7144;4,6658;4,6235;4,5753
172;1898,84;1867,06;7458,24;7344,89;33697,18;33108,89;13849,43;13566,2;12082,89;11814,84;6474,96;6338,61;23887,14;23304,27;5,6122;5,5494;4,4759;4,4127;4,7287;4,6866;4,6202;4,5047
173;1951,36;1894,28;7463,15;7380,54;33909,51;33230,95;14112,84;13749,68;12173,9;11933,28;6535,92;6412,49;24153,16;23679,01;5,5949;5,51;4,443;4,3196;4,7298;4,6337;4,6177;4,491
174;1966,8;1909,93;7521,68;7339,53;34106,01;33323,37;14037,63;13863,39;12169,64;12029,55;6512,26;6408,71;24108,19;23733,74;5,5442;5,4911;4,3584;4,2933;4,6729;4,6269;4,5486;4,4753
175;2028,28;1973,31;7628,03;7521,68;34727,38;33773,39;14372,47;14142,09;12316,74;12203,61;6654,64;6572,87;24600,98;24261,03;5,5841;5,5079;4,3179;4,2698;4,6587;4,629;4,5127;4,4738
176;2068,7;2028,76;7656,47;7596,29;35492,22;34723,82;14598,11;14374,59;12424,16;12301,33;6757,75;6636,79;24983,63;24805,62;5,5968;5,5392;4,2897;4,2474;4,6582;4,6245;4,5141;4,4931
177;2094,91;2047,81;7637,87;7590,62;35315,4;34962,67;14362,03;14149,68;12341,09;12284,69;6636,55;6542,21;24928,46;24606,26;5,6182;5,5516;4,3155;4,2597;4,6568;4,6244;4,5288;4,5168
178;2103,49;2046,24;7624,9;7565,81;34983,11;34394,62;14199,09;13991,7;12383,67;12212,13;6566,8;6494,33;24675,24;24354,89;5,616;5,5623;4,3151;4,2768;4,659;4,6112;4,5679;4,5374
179;2116,4;2088,7;7622,41;7551,39;34889,17;34437,5;14198,78;14038,3;12496,97;12375,71;6607,55;6541,9;24943,35;24658,67;5,6397;5,5731;4,324;4,2427;4,6592;4,6294;4,5894;4,5508
180;2112,82;2087,13;7597,85;7550,94;34598,36;34140,64;14100,03;13961,95;12394,89;12315,77;6563,96;6478,45;24722,16;24512,88;5,5917;5,5566;4,2955;4,2542;4,651;4,6315;4,6063;4,5818
181;2115,34;2091,76;7618,31;7543,03;34669,97;34102,81;14180,09;13887,11;12433,97;12337,05;6570,75;6424,97;24809,59;24335,63;5,5963;5,5578;4,3;4,2606;4,6723;4,6347;4,6116;4,5387
182;2121,65;2066,56;7669,56;7611,68;34701,34;34272,29;14298,02;14094,83;12569,97;12463,22;6614,96;6502,14;24980,9;24605,94;5,588;5,5272;4,2891;4,2469;4,6682;4,6236;4,6058;4,5518
183;2105,49;2073,85;7669,56;7551,81;34908,46;34470,19;14321,82;14178,28;12507,69;12422,51;6581,56;6494,63;24844,32;24616,28;5,5849;5,5342;4,2831;4,2537;4,6508;4,6255;4,5802;4,5384
184;2116,47;2076,63;7601,52;7537,25;34705,83;34190,95;14315,35;14069,53;12472,08;12353,28;6582,34;6451,1;24912,92;24275,58;5,5999;5,5339;4,2835;4,2336;4,6704;4,6247;4,5939;4,5173
185;2127,28;2083,93;7614,13;7536,2;34609,84;34277,17;14437,91;14027,18;12395,89;12247,46;6643,75;6442,44;25015,92;24191,3;5,6012;5,5167;4,2884;4,2133;4,6713;4,6055;4,5944;4,5377
186;2170,09;2120,76;7613,72;7536,21;35112,21;34566,04;14603,44;14347,33;12380,57;12300,17;6743,62;6603,44;25280,45;24853,23;5,5886;5,5122;4,2713;4,2039;4,6587;4,6134;4,5957;4,5283
187;2181,17;2144,42;7574,33;7532,23;34940,78;34615,38;14535,07;14334,1;12340,87;12211,81;6745,22;6641,61;25240,07;24906,17;5,5401;5,4971;4,2266;4,1939;4,6521;4,6133;4,5585;4,5287
188;2168,05;2142,22;7552,46;7508,92;34847,91;34538,25;14506,02;14403,09;12212,62;12136,05;6708,56;6635,27;25296,51;24949,75;5,5278;5,4956;4,2133;4,1883;4,6558;4,6311;4,5613;4,4938
189;2182,92;2133,05;7595,42;7515,68;35201,52;34677,99;14732;14404,03;12300,67;12161,53;6776,13;6658,74;25367,4;25021,26;5,5295;5,4504;4,21;4,1489;4,6653;4,6297;4,5589;4,4853
190;2187,85;2158,86;7578,75;7523,82;35361,36;35058,58;14744,72;14555,87;12327,95;12225,21;6771,09;6705,69;25358,04;25064,84;5,5349;5,4566;4,2083;4,1499;4,68;4,6318;4,5434;4,4626
191;2182,97;2107,74;7584,11;7473,14;35372,26;35030,07;14925,25;14553,71;12388,79;12198,04;6829,4;6658,78;25505,68;24915,66;5,6125;5,4795;4,2965;4,1704;4,7259;4,6304;4,5855;4,5567
192;2143,35;2112,73;7539,3;7471,47;34957,93;34552,23;14627,58;14371,9;12264,93;12151,24;6683,7;6572,01;25093,16;24579,72;5,6697;5,5883;4,3165;4,2608;4,7401;4,6797;4,6153;4,5774
193;2147,17;2098,97;7502,67;7441,28;34942,7;34631,52;14428,03;14247,38;12169,14;12072,06;6615,9;6538,8;24673,51;24336,86;5,7292;5,6153;4,3446;4,26;4,7807;4,6789;4,6781;4,5883
194;2154,29;2112,6;7492;7453,25;34713,56;34355,42;14375,82;14187,82;12147,96;12069,1;6636,58;6541,32;24552,28;24275,68;5,7265;5,6463;4,3424;4,2824;4,7757;4,7041;4,6686;4,5329
195;2148,04;2103,09;7521,14;7459,36;34748,84;34352,96;14539,31;14226,43;12243,6;12096,45;6684,7;6559,31;24643,79;24224,89;5,6754;5,6177;4,2973;4,2344;4,7294;4,6727;4,6183;4,5402
196;2125,06;2096,5;7490,46;7442,39;34882,03;34583,24;14508,01;14343,34;12232,17;12101,35;6666,84;6578,91;24594,58;24367,52;5,6511;5,6039;4,2856;4,2354;4,7064;4,6712;4,5774;4,5395
197;2125,13;2082,38;7464,95;7402,6;34808,28;34341,81;14457,3;14306,26;12202,29;12110,59;6642,46;6574,07;24495,5;24162,56;5,6281;5,5587;4,2764;4,2273;4,7221;4,6761;4,5837;4,4962
198;2137,12;2088,08;7406,13;7318,9;34755,2;34279,83;14413,09;14109,79;12184,99;11997,6;6620,24;6499,59;24261,68;23827,42;5,6333;5,5423;4,2889;4,2101;4,7375;4,6754;4,589;4,4801
199;2125,29;2070,66;7385,34;7260,51;34483,92;33896,06;14509,23;14243,94;12061,87;11889,28;6635,31;6530,79;24460,37;23846,35;5,6147;5,5209;4,2581;4,1982;4,701;4,6543;4,532;4,4861
200;2067,13;2018,99;7312,23;7175,7;34075,94;33391,24;14553,1;14183,26;11980,32;11821,97;6680;6481,7;24452,9;23975,29;5,6167;5,5459;4,3072;4,2182;4,7218;4,6557;4,5755;4,5528
201;2018,37;1950,63;7193,47;7075,82;33620,84;32989,27;13974,84;13577,81;11702,6;11510,49;6383,75;6206,05;23595,19;22928,77;5,6487;5,5843;4,3411;4,2875;4,7666;4,6923;4,6275;4,5842
202;2038,11;1972,14;7222,87;7143,95;33395,59;32818,16;14082,06;13815,8;11697,42;11494,99;6421,08;6271,82;23617,72;23240,88;5,7275;5,6025;4,3931;4,2904;4,801;4,7065;4,7012;4,6445
203;2045,15;1983,15;7260,4;7099,03;33515,61;32911,89;13943,97;13407,97;11674,05;11381,68;6466,12;6165,41;23706,56;22778,29;5,7355;5,6693;4,3899;4,326;4,8218;4,7666;4,7087;4,6484
204;1992,24;1950,24;7192,75;7065,96;33236,59;32819,76;13829,97;13341,79;11546,32;11388,73;6380,77;6166,11;23978,59;22829,51;5,7885;5,6764;4,3974;4,3078;4,8569;4,7666;4,7511;4,6354
205;1981,13;1933,67;7190,72;6964,11;33457,28;32860,42;13847,93;13199,68;11493,36;11164,63;6387,83;6122,8;23889,49;22762,98;5,8834;5,6546;4,4844;4,2931;4,8973;4,7474;4,8295;4,7783
206;1971,77;1899,22;7013,51;6893,55;33402,98;32578,73;13106,78;12672;11370,88;10958,53;6169,6;5903,1;22987,83;21886,7;6,0321;5,8292;4,6048;4,44;5,0058;4,8556;4,9722;4,8586
207;1956,36;1860,1;7030,74;6787,98;33579,75;32806,15;13150,35;12438,85;11299,93;10871,24;6115,23;5756,38;22761,43;21060,07;6,0723;5,905;4,6159;4,4686;5,0076;4,8586;4,9908;4,7348
208;2000,16;1894,88;7238,85;6980,86;33655,43;33254,12;13562,6;13094,54;11609,53;11291,84;6321,09;6061,66;23745,87;22464,86;5,9384;5,7884;4,4878;4,3467;4,9043;4,7933;4,891;4,6306
209;2068,52;2005,47;7468,83;7231,51;34179,07;33641,53;14057,15;13669,1;11878,13;11658,83;6543,77;6361,6;24742,96;23907,59;5,8162;5,7137;4,3595;4,2629;4,8233;4,7382;4,7427;4,6174
210;2043,96;1954,93;7462,22;7320,77;34013,67;33379,51;14114,79;13707,86;11906,75;11668,96;6544,15;6312,3;24708,79;23967,11;5,8034;5,6771;4,3549;4,2558;4,8344;4,7283;4,7427;4,5441
211;2050,89;1964,71;7499,33;7327,79;33870,14;33107,67;14448,61;13904,85;12021,72;11789,75;6662,25;6396,49;25630,01;24363,56;5,7785;5,5932;4,3123;4,1668;4,8091;4,675;4,6969;4,4276
212;2010,06;1890,33;7489,46;7361,59;33963,63;33469,31;14510,77;14106,89;11989,95;11842,76;6684,54;6516,16;25479,38;24953,21;5,6451;5,4717;4,2243;4,1686;4,7182;4,5718;4,5817;4,4318
213;1993,78;1850,34;7497,94;7207,38;34095,74;33277,22;14567,62;14027,93;11995,96;11665,29;6762,78;6521,56;25803,03;24796,63;5,596;5,5015;4,1817;4,1028;4,6735;4,6159;4,5163;4,4138
214;1929,14;1781,02;7498,18;7204,74;33269,34;32272,64;14221,71;13807,28;11736,23;11480,76;6617,09;6432,89;25544,85;24507,08;5,6499;5,4903;4,2432;4,053;4,7235;4,5826;4,5813;4,328
215;2129,52;2038,99;7549,98;7490,54;33832,59;33084,9;14901,09;14586,35;12125,16;11941,89;6904,81;6768,38;26383,63;25917,3;5,496;5,4285;4,0573;3,988;4,5877;4,5251;4,4187;4,342
216;2106,97;2010,54;7531,32;7365,04;34024,74;33364,29;14782,16;14357,86;11979,46;11687,56;6834,77;6633,74;26221,98;25329,21;5,4784;5,4177;4,035;3,9941;4,5599;4,5332;4,4067;4,308
217;2162,8;2059,49;7571,07;7446,43;;;15192,47;14617,66;12095,22;11852,99;6986,83;6744,13;26702,9;25848,05;5,4674;5,3987;4,0191;3,9615;4,546;4,5068;4,3889;4,304
218;2188,88;2143,28;7570,56;7508,73;34423,58;33976,18;15317,39;14989,05;12157,62;11981,06;6995,62;6895,09;26832,1;26420,47;5,4486;5,4007;4,0124;3,9666;4,5426;4,5103;4,3542;4,2821
219;2218,3;2168,46;7607,24;7499,86;34858,47;34246,23;15440,08;15206,4;12197,86;12032,73;7017,07;6905,69;27025,11;26562,38;5,4345;5,366;3,9901;3,9486;4,5343;4,4932;4,3376;4,2558
220;2246,54;2201,69;7630,72;7560,94;35042,09;34642,64;15542,84;15327,94;12268,67;12166,1;7031,93;6931,09;27160,59;26779,06;5,3818;5,3398;3,9685;3,9375;4,5067;4,4819;4,2965;4,2674
221;2222,01;2170,43;7608,92;7513,16;35047,79;34686,19;15418,41;15068,33;12210,6;12016,07;6983,14;6823,45;26973,61;26303,45;5,4599;5,3482;4,0349;3,9524;4,5624;4,4901;4,3643;4,323
222;2172,61;2119,71;7661,02;7483,36;34744,56;34304,28;15150,54;14844,1;12088,22;11924,55;6875,31;6757,33;26506,93;25893,78;5,4795;5,4137;4,0568;3,9992;4,5892;4,528;4,3895;4,2537
223;2203,52;2172,72;7672,4;7596,11;35431,15;34620,52;15511,34;15308,69;12291,65;12186,25;7071,01;6992,09;27047,38;26740,91;5,4784;5,339;4,0404;3,9372;4,5831;4,4987;4,3677;4,2369
224;2244,73;2201,11;7687,27;7622,74;35800,24;35100,72;15614,47;15413,37;12391,41;12279,6;7169,63;7051,6;27353,61;26966,3;5,3615;5,3157;3,9616;3,9129;4,5104;4,4812;4,2643;4,2494
225;2236,48;2216,91;7657,93;7567,07;35824,28;35614,9;15513,94;15351,48;12422,95;12259,84;7146,31;7086,34;27128,99;26641,12;5,3819;5,3128;3,9718;3,9237;4,534;4,4879;4,2957;4,2828
226;2215,12;2171,41;7631,31;7548,19;35544,89;35090,42;15338;15158,8;12256,56;12131,52;7085,64;6994,15;26658,92;26202,34;5,3988;5,3586;3,9859;3,9597;4,5468;4,5226;4,3107;4,2892
227;2201,4;2149,25;7591,65;7508,48;35325,01;34993,98;15256,08;15076,89;12214,34;12110,4;7025,59;6929,71;26748,75;26144,3;5,4041;5,3586;3,9961;3,9616;4,5737;4,5311;4,3166;4,2865
228;2242,69;2174,57;7599,73;7497,21;35333,55;34799,08;15423,94;15060,48;12305,79;12121,62;7066,44;6914,77;27266,98;26514,38;5,4122;5,3626;4,0015;3,9544;4,5722;4,5341;4,3261;4,2996
229;2250,75;2225,26;7605,75;7528,69;35535,94;35071,06;15602,5;15367,16;12349,31;12205,05;7125,58;6995,41;27380,12;27062,09;5,4716;5,3855;4,0303;3,9557;4,5506;4,5184;4,379;4,3623
230;2262,18;2221,3;7605,64;7535,78;35679,2;35290,12;15736,52;15604,99;12414,42;12324,92;7150,54;7109,3;27549,62;27318,12;5,4927;5,4391;4,0598;4,0087;4,577;4,5363;4,4095;4,3934
231;2238,58;2210,41;7549,29;7463,01;35441,09;34977,95;15687,96;15537,05;12408,8;12304,83;7105,23;7035,91;27224,89;26998,79;5,5006;5,4679;4,0862;4,0503;4,5915;4,5628;4,4186;4,3888
232;2218,58;2191,24;7523,95;7450,89;35148,14;34496,1;15566,38;15338,19;12291,9;12175,78;7043,22;6937,1;27060,44;26647,81;5,5375;5,4819;4,1244;4,0739;4,6036;4,577;4,4279;4,3889
233;2232,26;2167,61;7554,31;7420,2;34731,77;33807,51;15416,59;15122,65;12166,87;11958,69;7053;6846,22;26866;26293,32;5,53;5,4665;4,1262;4,0855;4,6027;4,5525;4,4323;4,3742
234;2241,77;2197,75;7596,7;7388,8;34773,32;34007,78;15582,45;15197,53;12205,25;11917,71;7053,45;6873,6;27040,35;26257,67;5,5065;5,4532;4,1065;4,0743;4,5972;4,5455;4,4331;4,4026
235;2245,72;2204,53;7525,58;7371,46;34815,67;33876,48;15524,96;15272,87;12161,21;12042,45;7024,14;6901,74;26656,57;26198,86;5,5041;5,4696;4,0863;4,0489;4,6006;4,5774;4,43;4,4018
236;2214,87;2170,45;7382,6;7297,15;34591,04;33545,52;15205,75;14979,11;11996,17;11867,78;6890,54;6776,8;26273,64;25784,68;5,4974;5,4321;4,0785;4,0276;4,5978;4,5617;4,4426;4,3662
237;2282,96;2153,81;7494,13;7283,38;34420,99;33150,33;15587,39;14952,67;12304,21;11878,27;7070,92;6754,24;26989,61;25801,95;5,4555;5,4014;4,0499;3,9875;4,5824;4,5195;4,4313;4,354
238;2298,12;2257,71;7585,01;7450,49;34896,67;34229,55;15728,29;15456,87;12467,02;12304,02;7122,06;7013,49;27315,69;26807,05;5,4462;5,3874;4,0114;3,9736;4,551;4,5083;4,3984;4,3436
239;2331,17;2299,73;7619,01;7549,87;35490,2;34670,12;15912,33;15737,33;12575,39;12449,19;7199,97;7123,62;27570;27315,72;5,4501;5,4131;4,0069;3,9718;4,5328;4,5097;4,3681;4,3477
240;2337,74;2291,46;7614,93;7525,15;35547,83;35015,49;15898,05;15629,86;12570,06;12448,44;7211,24;7104,11;27563,03;27221,24;5,4572;5,4226;4,0143;3,9804;4,5464;4,5163;4,3797;4,3313
