WIG20_MAX_DIF;WIG20_MAX_PRC;WIG20_MAX;WIG20_MIN;FTSE 100_Max;FTSE 100_Max_DIF;FTSE 100_Max_PRC;FTSE 100_Min;FTSE 100_Min_DIF;Dow Jones_Max;Dow Jones_Max_PRC;Dow Jones_Max_DIF;Dow Jones_Min;Dow Jones_Min_DIF;DAX_Max;DAX_Max_PRC;DAX_Max_DIF;DAX_Min;DAX_Min_DIF;SMI_Max;SMI_Max_PRC;SMI_Max_DIF;SMI_Min;SMI_Min_DIF;CAC40_Max;CAC40_Max_PRC;CAC40_Max_DIF;CAC40_Min;CAC40_Min_DIF;FTSE MIB_Max;FTSE MIB_Max_PRC;FTSE MIB_Max_DIF;FTSE MIB_Min;FTSE MIB_Min_DIF;GBP/PLN_Max.;GBP/PLN_Max._PRC;GBP/PLN_Max._DIF;GBP/PLN_Min.;GBP/PLN_Min._DIF;USD/PLN_Max.;USD/PLN_Max._PRC;USD/PLN_Max._DIF;USD/PLN_Min.;USD/PLN_Min._DIF;EUR/PLN_Max.;EUR/PLN_Max._PRC;EUR/PLN_Max._DIF;EUR/PLN_Min.;EUR/PLN_Min._DIF;CHF/PLN_Max.;CHF/PLN_Max._PRC;CHF/PLN_Max._DIF;CHF/PLN_Min.;CHF/PLN_Min._DIF
-4,48;-0,003089;1445,85;1397,28;6976,19;-71,18;-0,010100;6864,13;-50,53;31119,27;-0,015287451;-483,12;30207,85;-957,38;12775,52;-0,018811178;-244,93;12548,15;-199,23;10461,54;-0,015735564;-167,25;10319,86;-152,52;6056,04;-0,019363238;-119,58;5952,88;-88,26;21643,43;-0,022472347;-497,56;21261,47;-309,03;5,48;-0,009041591;-0,05;5,43;-0,03;4,93;0,008179959;0,04;4,83;0;4,79;-0,002083333;-0,01;4,76;0;4,87;-0,00204918;-0,01;4,82;-0,01
-20,95;-0,014490;1424,9;1385,16;6954,21;-21,98;-0,003151;6894,85;30,72;30822,14;-0,009548103;-297,13;30265,22;57,37;12818,34;0,003351723;42,82;12628,78;80,63;10502,14;0,003880882;40,6;10426,2;106,34;6103,5;0,007836804;47,46;6029,53;76,65;21753,75;0,005097159;110,32;21397,88;136,41;5,53;0,009124088;0,05;5,45;0,02;4,93;0;0;4,84;0,01;4,82;0,006263048;0,03;4,76;0;4,9;0,006160164;0,03;4,84;0,02
4,26;0,002990;1429,16;1395,73;6968,33;14,12;0,002030;6890,66;-4,19;30660,88;-0,005231953;-161,26;30229,05;-36,17;12819,11;6,00702E-05;0,77;12705,26;76,48;10591,9;0,00854683;89,76;10484,14;57,94;6109,97;0,001060048;6,47;6040,72;11,19;21656,92;-0,004451187;-96,83;21398,47;0,59;5,52;-0,001808318;-0,01;5,49;0,04;4,92;-0,002028398;-0,01;4,85;0,01;4,81;-0,002074689;-0,01;4,78;0,02;4,9;0;0;4,87;0,03
1,01;0,000707;1430,17;1414,9;7017,4;49,07;0,007042;6920,24;29,58;30836,88;0,005740214;176;30301,86;72,81;12931,76;0,008787662;112,65;12746,36;41,1;10645,71;0,005080297;53,81;10513,97;29,83;6139,78;0,004878911;29,81;6057,38;16,66;21827,57;0,007879698;170,65;21503,34;104,87;5,56;0,007246377;0,04;5,49;0;4,9;-0,004065041;-0,02;4,85;0;4,82;0,002079002;0,01;4,78;0;4,93;0,006122449;0,03;4,88;0,01
10,73;0,007503;1440,9;1384,6;6959,71;-57,69;-0,008221;6850,43;-69,81;30310,55;-0,017068199;-526,33;29997,98;-303,88;12716,81;-0,016621867;-214,95;12398,05;-348,31;10538,32;-0,010087632;-107,39;10296,17;-217,8;6068,37;-0,01163071;-71,41;5910,39;-146,99;21389,58;-0,020065907;-437,99;20855,72;-647,62;5,61;0,008992806;0,05;5,52;0,03;4,98;0,016326531;0,08;4,87;0,02;4,85;0,006224066;0,03;4,79;0,01;4,96;0,006085193;0,03;4,89;0,01
-22,25;-0,015442;1418,65;1381,49;6976,3;16,59;0,002384;6850,27;-0,16;30415,38;0,003458532;104,83;29615,38;-382,6;12676,42;-0,003176111;-40,39;12395,99;-2,06;10460,11;-0,007421487;-78,21;10305,74;9,57;6044,75;-0,003892314;-23,62;5921,15;10,76;21308,96;-0,003769125;-80,62;20901,66;45,94;5,61;0;0;5,51;-0,01;4,98;0;0;4,89;0,02;4,84;-0,002061856;-0,01;4,79;0;4,96;0;0;4,9;0,01
-9,1;-0,006415;1409,55;1337,71;6872,9;-103,4;-0,014822;6707,62;-142,65;30168,35;-0,008121878;-247,03;28666,77;-948,61;12379,24;-0,023443527;-297,18;12000,43;-395,56;10227,9;-0,022199575;-232,21;10010,78;-294,96;5899,82;-0,023976178;-144,93;5704,87;-216,28;20825,69;-0,022679192;-483,27;20191,69;-709,97;5,64;0,005347594;0,03;5,53;0,02;5,03;0,010040161;0,05;4,9;0,01;4,87;0,006198347;0,03;4,79;0;5,01;0,010080645;0,05;4,9;0
-28,07;-0,019914;1381,48;1369,65;6916,94;44,04;0,006408;6793,77;86,15;29455,12;-0,023641664;-713,23;29138,09;471,32;12298,62;-0,006512516;-80,62;12104,62;104,19;10249,91;0,002151957;22,01;10139,66;128,88;5872,49;-0,004632345;-27,33;5788,66;83,79;20755,21;-0,003384282;-70,48;20420,83;229,14;5,56;-0,014184397;-0,08;5,47;-0,06;5,02;-0,001988072;-0,01;4,98;0,08;4,87;0;0;4,83;0,04;5,04;0,005988024;0,03;4,99;0,09
9,66;0,006993;1391,14;1360,7;6959,43;42,49;0,006143;6860,31;66,54;29607,97;0,005189251;152,85;29074,49;-63,6;12258,15;-0,003290613;-40,47;12097,68;-6,94;10230,45;-0,001898553;-19,46;10122,51;-17,15;5849,58;-0,003901241;-22,91;5770,48;-18,18;20798,56;0,002088632;43,35;20502,43;81,6;5,57;0,001798561;0,01;5,47;0;5,03;0,001992032;0,01;4,95;-0,03;4,88;0,002053388;0,01;4,83;0;5,04;0;0;4,98;-0,01
14,84;0,010668;1405,98;1379,35;6999,2;39,77;0,005715;6922,94;62,63;29485,14;-0,004148545;-122,83;29010,98;-63,51;12410,83;0,012455387;152,68;12174,63;76,95;10290,71;0,005890259;60,26;10200,24;77,73;5883,85;0,00585854;34,27;5796,31;25,83;20974,5;0,008459239;175,94;20717,59;215,16;5,57;0;0;5,51;0,04;5,04;0,001988072;0,01;4,98;0,03;4,89;0,00204918;0,01;4,84;0,01;5,05;0,001984127;0,01;4,99;0,01
-5,69;-0,004047;1400,29;1398,86;7022,41;23,21;0,003316;6960,36;37,42;29685,27;0,006787487;200,13;29146,31;135,33;12497,52;0,006985028;86,69;12272,59;97,96;10439,88;0,014495598;149,17;10297,19;96,95;5956,95;0,012423838;73,1;5855,66;59,35;21255,06;0,013376243;280,56;20862,07;144,48;5,58;0,001795332;0,01;5,51;0;5,01;-0,005952381;-0,03;4,95;-0,03;4,89;0;0;4,84;0;5,05;0;0;4,99;0
20,04;0,014311;1420,33;1409,32;7079,74;57,33;0,008164;6961,1;0,74;30329,42;0,021699314;644,15;29860,77;714,46;12643,22;0,011658313;145,7;12421,89;149,3;10525,38;0,008189749;85,5;10358,78;61,59;6018,47;0,010327433;61,52;5917,27;61,61;21499,72;0,011510671;244,66;21043,44;181,37;5,58;0;0;5,5;-0,01;5;-0,001996008;-0,01;4,85;-0,1;4,9;0,00204499;0,01;4,81;-0,03;5,05;0;0;4,95;-0,04
29,22;0,020573;1449,55;1418,03;7086,46;6,72;0,000949;6977,95;16,85;30452,57;0,004060414;123,15;29887,06;26,29;12661,88;0,00147589;18,66;12455,36;33,47;10593,56;0,006477676;68,18;10449,53;90,75;6034,93;0,002734914;16,46;5953,55;36,28;21620;0,005594491;120,28;21177,04;133,6;5,54;-0,007168459;-0,04;5,48;-0,02;4,92;-0,016;-0,08;4,81;-0,04;4,84;-0,012244898;-0,06;4,79;-0,02;4,98;-0,013861386;-0,07;4,9;-0,05
0,18;0,000124;1449,73;1404,22;7088,17;1,71;0,000241;6908,67;-69,28;30323,43;-0,004240693;-129,14;29826,67;-60,39;12673,35;0,000905869;11,47;12358,98;-96,38;10590,92;-0,000249208;-2,64;10355,75;-93,78;6039,69;0,000788742;4,76;5852,92;-100,63;21690,65;0,003267808;70,65;21206,83;29,79;5,57;0,005415162;0,03;5,5;0,02;4,92;0;0;4,81;0;4,84;0;0;4,79;0;4,96;-0,004016064;-0,02;4,9;0
0,08;0,000055;1449,81;1344,02;6923,75;-164,42;-0,023196;6797,37;-111,3;29638,98;-0,022571655;-684,45;28855,25;-971,42;12227,87;-0,035150927;-445,48;11893,94;-465,04;10290,71;-0,028345979;-300,21;10097,84;-257,91;5804,27;-0,038978822;-235,42;5654,44;-198,48;20972,57;-0,033105509;-718,08;20360,7;-846,13;5,57;0;0;5,49;-0,01;4,97;0,010162602;0,05;4,9;0,09;4,86;0,004132231;0,02;4,81;0,02;5,04;0,016129032;0,08;4,94;0,04
-60,85;-0,041971;1388,96;1366,25;6954,92;31,17;0,004502;6840,07;42,7;29354,38;-0,00960222;-284,6;28723,55;-131,7;12137,77;-0,007368413;-90,1;11973,91;79,97;10275,86;-0,001443049;-14,85;10155,65;57,81;5770,78;-0,00576989;-33,49;5688,34;33,9;20692,23;-0,013366984;-280,34;20415,57;54,87;5,57;0;0;5,48;-0,01;4,99;0,004024145;0,02;4,93;0,03;4,89;0,00617284;0,03;4,83;0,02;5,1;0,011904762;0,06;5,01;0,07
7,8;0,005616;1396,76;1375,19;7005,39;50,47;0,007257;6829,29;-10,78;29503,85;0,005091915;149,47;28997,52;273,97;12147,31;0,000785976;9,54;11866,98;-106,93;10166,07;-0,010684264;-109,79;10041,52;-114,13;5746,29;-0,004243794;-24,49;5628,42;-59,92;20847,83;0,007519731;155,6;20183,45;-232,12;5,51;-0,010771993;-0,06;5,35;-0,13;5,05;0,012024048;0,06;4,94;0,01;4,88;-0,00204499;-0,01;4,79;-0,04;5,13;0,005882353;0,03;5,05;0,04
49,59;0,035504;1446,35;1407,56;7011,5;6,11;0,000872;6836,28;6,99;29811,2;0,010417285;307,35;29114,97;117,45;12198,37;0,0042034;51,06;11862,84;-4,14;10220,76;0,00537966;54,69;10059,79;18,27;5773,08;0,004662139;26,79;5651,49;23,07;20906,32;0,002805568;58,49;20481,73;298,28;5,46;-0,00907441;-0,05;5,31;-0,04;5,06;0,001980198;0,01;4,93;-0,01;4,84;-0,008196721;-0,04;4,78;-0,01;5,11;-0,003898635;-0,02;5,03;-0,02
-5,69;-0,003934;1440,66;1443,23;7073,96;62,46;0,008908;6984,59;148,31;29657,46;-0,005157122;-153,74;28959,59;-155,38;12414,09;0,01768433;215,72;12139,68;276,84;10201,23;-0,001910817;-19,53;10108,85;49,06;5852,61;0,013776009;79,53;5753,82;102,33;21493,12;0,028068067;586,8;20961,38;479,65;5,37;-0,016483516;-0,09;5,28;-0,03;5,01;-0,009881423;-0,05;4,91;-0,02;4,8;-0,008264463;-0,04;4,75;-0,03;5,05;-0,011741683;-0,06;4,97;-0,06
32,55;0,022594;1473,21;1410,71;7071,11;-2,85;-0,000403;6937,4;-47,19;29629,37;-0,000947148;-28,09;29161,12;201,53;12368,49;-0,003673245;-45,6;12184;44,32;10160,89;-0,003954425;-40,34;10015,37;-93,48;5828,05;-0,004196418;-24,56;5736;-17,82;21389,07;-0,004841084;-104,05;20953,65;-7,73;5,38;0,001862197;0,01;5,13;-0,15;4,96;-0,00998004;-0,05;4,9;-0,01;4,78;-0,004166667;-0,02;4,73;-0,02;5,04;-0,001980198;-0,01;4,96;-0,01
-22,51;-0,015280;1450,7;1453,76;7169,12;98,01;0,013861;6981,5;44,1;29798,39;0,005704475;169,02;29252,57;91,45;12521,25;0,01235074;152,76;12180,76;-3,24;10322,19;0,015874594;161,3;10091,87;76,5;5913,71;0,014697884;85,66;5765,65;29,65;21759,37;0,017312581;370,3;21040,03;86,38;5,47;0,016728625;0,09;5,32;0,19;4,92;-0,008064516;-0,04;4,82;-0,08;4,77;-0,00209205;-0,01;4,73;0;5,01;-0,005952381;-0,03;4,94;-0,02
67,33;0,046412;1518,03;1485,31;7243,9;74,78;0,010431;7149,59;168,09;30299;0,016799901;500,61;29994,87;742,3;12781,56;0,020789458;260,31;12526,61;345,85;10458,1;0,01316678;135,91;10266,7;174,83;6022,39;0,018377634;108,68;5918,5;152,85;22185,7;0,019592939;426,33;21681,84;641,81;5,49;0,003656307;0,02;5,43;0,11;4,88;-0,008130081;-0,04;4,81;-0,01;4,79;0,004192872;0,02;4,75;0,02;5,06;0,00998004;0,05;4,9;-0,04
8,86;0,005837;1526,89;1488,25;7258,87;14,97;0,002067;7170,69;21,1;31020,79;0,023822238;721,79;30182,12;187,25;12771,78;-0,000765165;-9,78;12520,81;-5,8;10450,62;-0,000715235;-7,48;10380,48;113,78;6034,27;0,001972639;11,88;5915,57;-2,93;22035,81;-0,006756154;-149,89;21615,42;-66,42;5,5;0,001821494;0,01;5,39;-0,04;4,87;-0,00204918;-0,01;4,74;-0,07;4,8;0,002087683;0,01;4,72;-0,03;5,04;-0,003952569;-0,02;4,91;0,01
-11,03;-0,007224;1515,86;1497,41;7326,54;67,67;0,009322;7171,24;0,55;30888,53;-0,004263592;-132,26;30466,29;284,17;12936,57;0,012902665;164,79;12638,22;117,41;10690,84;0,022986196;240,22;10476,54;96,06;6118,25;0,013917176;83,98;5970,23;54,66;22367,24;0,015040518;331,43;21730,24;114,82;5,42;-0,014545455;-0,08;5,36;-0,03;4,76;-0,022587269;-0,11;4,68;-0,06;4,75;-0,010416667;-0,05;4,7;-0,02;4,94;-0,01984127;-0,1;4,86;-0,05
30,64;0,020213;1546,5;1496,79;;;;;;31026,89;0,004479333;138,36;30559,73;93,44;12866,7;-0,005400968;-69,87;12606,64;-31,58;10645,39;-0,004251303;-45,45;10520,9;44,36;6093,4;-0,004061619;-24,85;5974,72;4,49;22265,5;-0,004548617;-101,74;21774,12;43,88;5,4;-0,003690037;-0,02;5,36;0;4,74;-0,004201681;-0,02;4,69;0,01;4,73;-0,004210526;-0,02;4,7;0;4,9;-0,008097166;-0,04;4,86;0
-17,8;-0,011510;1528,7;1487,36;7297,1;;;7236,17;;30862,69;-0,005292184;-164,2;30550,55;-9,18;12815,33;-0,003992477;-51,37;12699,22;92,58;10750,95;0,009916029;105,56;10610,65;89,75;6114,36;0,003439787;20,96;6052,42;77,7;22224,34;-0,0018486;-41,16;21895,51;121,39;5,42;0,003703704;0,02;5,37;0,01;4,75;0,002109705;0,01;4,7;0,01;4,73;0;0;4,71;0,01;4,93;0,006122449;0,03;4,88;0,02
0,5;0,000327;1529,2;1523,79;7329;31,9;0,004372;7258,67;22,5;31276,28;0,013400971;413,59;30883,45;332,9;13111,38;0,023101239;296,05;12927,2;227,98;10837,1;0,008013245;86,15;10714,59;103,94;6249,52;0,022105339;135,16;6143,36;90,94;22572,84;0,015681006;348,5;22280,87;385,36;5,47;0,009225092;0,05;5,41;0,04;4,75;0;0;4,71;0,01;4,74;0,002114165;0,01;4,71;0;4,97;0,00811359;0,04;4,9;0,02
21,6;0,014125;1550,8;1507,2;7385,86;56,86;0,007758;7259,24;0,57;31269,93;-0,000203029;-6,35;30888,17;4,72;13192,82;0,006211398;81,44;12952,09;24,89;10872,76;0,003290548;35,66;10727,43;12,84;6249,29;-3,68028E-05;-0,23;6183,55;40,19;22501,71;-0,003151132;-71,13;22201,89;-78,98;5,48;0,001828154;0,01;5,43;0,02;4,75;0;0;4,71;0;4,74;0;0;4,71;0;4,94;-0,006036217;-0,03;4,9;0
-19,04;-0,012278;1531,76;1515,19;7514,04;128,18;0,017355;7385,86;126,62;32006,5;0,023555217;736,57;31018,86;130,69;13564,83;0,028197914;372,01;13183,19;231,1;11083,49;0,019381463;210,73;10891,54;164,11;6394,18;0,023185034;144,89;6245,69;62,14;22881,81;0,01689205;380,1;22303,86;101,97;5,45;-0,005474453;-0,03;5,38;-0,05;4,74;-0,002105263;-0,01;4,62;-0,09;4,73;-0,002109705;-0,01;4,66;-0,05;4,93;-0,002024291;-0,01;4,83;-0,07
41,29;0,026956;1573,05;1519,71;7483;-31,04;-0,004131;7351,07;-34,79;32503,16;0,015517473;496,66;32259,33;1240,47;13441,54;-0,009088945;-123,29;13165,78;-17,41;11013,98;-0,00627149;-69,51;10901,12;9,58;6352,45;-0,006526247;-41,73;6224,51;-21,18;22668,16;-0,009337111;-213,65;22217,73;-86,13;5,45;0;0;5,38;0;4,67;-0,014767932;-0,07;4,6;-0,02;4,72;-0,002114165;-0,01;4,69;0,03;4,88;-0,010141988;-0,05;4,82;-0,01
-11,07;-0,007037;1561,98;1487,5;7386,59;-96,41;-0,012884;7262,06;-89,01;32225,92;-0,008529632;-277,24;31876,22;-383,11;13121,13;-0,023837298;-320,41;12925,57;-240,21;10940,52;-0,006669705;-73,46;10793,24;-107,88;6239,11;-0,017841935;-113,34;6138,88;-85,63;22166,55;-0,022128395;-501,61;21759;-458,73;5,46;0,001834862;0,01;5,4;0,02;4,71;0,00856531;0,04;4,65;0,05;4,73;0,002118644;0,01;4,69;0;4,9;0,004098361;0,02;4,83;0,01
-27,3;-0,017478;1534,68;1460,43;7273,01;-113,58;-0,015377;7175,75;-86,31;31781,21;-0,013799761;-444,71;31322,23;-553,99;13008,82;-0,008559476;-112,31;12688,87;-236,7;10867,83;-0,006644108;-72,69;10667,43;-125,81;6143,29;-0,01535796;-95,82;6034,79;-104,09;21728,24;-0,019773488;-438,31;21203,02;-555,98;5,45;-0,001831502;-0,01;5,41;0,01;4,75;0,008492569;0,04;4,7;0,05;4,74;0,002114165;0,01;4,69;0;4,88;-0,004081633;-0,02;4,81;-0,02
-39,7;-0,025869;1494,98;1431,36;7300,44;27,43;0,003771;7186,56;10,81;31644,09;-0,004314499;-137,12;31102,33;-219,9;12953,99;-0,004214833;-54,83;12736,09;47,22;10841,62;-0,002411705;-26,21;10727,12;59,69;6119,95;-0,003799267;-23,34;6045,27;10,48;21545,34;-0,008417617;-182,9;21283,18;80,16;5,51;0,011009174;0,06;5,42;0,01;4,8;0,010526316;0,05;4,7;0;4,74;0;0;4,7;0,01;4,87;-0,00204918;-0,01;4,81;0
-23,64;-0,015813;1471,34;1444,84;7324,19;23,75;0,003253;7256,51;69,95;31462,99;-0,005723028;-181,1;31050,26;-52,07;12927,79;-0,002022543;-26,2;12760,04;23,95;10930,48;0,008196192;88,86;10780,12;53;6138,22;0,002985319;18,27;6060,44;15,17;21625,91;0,003739556;80,57;21316,67;33,49;5,51;0;0;5,46;0,04;4,79;-0,002083333;-0,01;4,71;0,01;4,74;0;0;4,7;0;4,87;0;0;4,81;0
33,3;0,022632;1504,64;1482,29;7288,46;-35,73;-0,004878;7191,17;-65,34;;;;;;12827,58;-0,007751518;-100,21;12617,4;-142,64;10837,23;-0,00853119;-93,25;10686,59;-93,53;6105,59;-0,005315873;-32,63;6018,02;-42,42;21553,32;-0,003356622;-72,59;21269,57;-47,1;5,5;-0,001814882;-0,01;5,43;-0,03;4,79;0;0;4,74;0,03;4,75;0,002109705;0,01;4,7;0;4,88;0,002053388;0,01;4,82;0,01
0,41;0,000272;1505,05;1464,67;7288,72;0,26;0,000036;7148,5;-42,67;32026,46;;;31182,49;;13051,57;0,017461594;223,99;12736,01;118,61;10897,06;0,005520783;59,83;10713,25;26,66;6178,29;0,011907121;72,7;6051,02;33;21947,02;0,018266327;393,7;21375,58;106,01;5,48;-0,003636364;-0,02;5,41;-0,02;4,75;-0,008350731;-0,04;4,68;-0,06;4,73;-0,004210526;-0,02;4,69;-0,01;4,84;-0,008196721;-0,04;4,76;-0,06
1,49;0,000990;1506,54;1462,59;7284,15;-4,57;-0,000627;7131,69;-16,81;31677,16;-0,010906607;-349,3;31219,75;37,26;12743,05;-0,023638535;-308,52;12603,58;-132,43;10778,93;-0,010840539;-118,13;10652,28;-60,97;6072,93;-0,017053262;-105,36;6009,09;-41,93;21446,54;-0,022804007;-500,48;21223,47;-152,11;5,48;0;0;5,43;0,02;4,76;0,002105263;0,01;4,69;0,01;4,73;0;0;4,7;0,01;4,84;0;0;4,8;0,04
15,98;0,010607;1522,52;1513,5;7378,44;94,29;0,012945;7263,62;131,93;31965,19;0,009092671;288,03;31511,09;291,34;13020,54;0,021775792;277,49;12814,81;211,23;10949,6;0,015833668;170,67;10816,54;164,26;6230,9;0,026012156;157,97;6125,1;116,01;21993,82;0,025518335;547,28;21559,32;335,85;5,53;0,009124088;0,05;5,45;0,02;4,75;-0,00210084;-0,01;4,68;-0,01;4,74;0,002114165;0,01;4,71;0,01;4,86;0,004132231;0,02;4,8;0
25,73;0,016900;1548,25;1532,85;7486,4;107,96;0,014632;7351,12;87,5;32204,45;0,007485017;239,26;31647,62;136,53;13154,15;0,010261479;133,61;12885,08;70,27;11007,86;0,005320742;58,26;10865,82;49,28;6303,66;0,011677286;72,76;6182,63;57,53;22229,19;0,010701643;235,37;21759,84;200,52;5,55;0,003616637;0,02;5,49;0,04;4,74;-0,002105263;-0,01;4,7;0,02;4,74;0;0;4,72;0,01;4,9;0,008230453;0,04;4,83;0,03
35,32;0,022813;1583,57;1552,6;;;;;;32325,16;0,00374824;120,71;31973,05;325,43;12942,46;-0,01609302;-211,69;12758,44;-126,64;10938,17;-0,006330931;-69,69;10840,61;-25,21;6232,25;-0,011328339;-71,41;6153,44;-29,19;21903,78;-0,01463886;-325,41;21538,53;-221,31;5,59;0,007207207;0,04;5,53;0,04;4,79;0,010548523;0,05;4,72;0,02;4,76;0,004219409;0,02;4,72;0;4,94;0,008163265;0,04;4,87;0,04
1,97;0,001244;1585,54;1596,06;7530,65;;;7422,02;;33363,74;0,032129153;1038,58;32278,69;305,64;13375,02;0,033421776;432,56;12939,96;181,52;11102,5;0,015023537;164,33;10930,37;89,76;6429,79;0,031696418;197,54;6252,59;99,15;22565,43;0,030207115;661,65;21888,34;349,81;5,63;0,007155635;0,04;5,57;0,04;4,77;-0,004175365;-0,02;4,71;-0,01;4,76;0;0;4,73;0,01;4,94;0;0;4,9;0,03
51,53;0,032500;1637,07;1622,55;7535,7;5,05;0,000671;7469,17;47,15;33303,58;-0,001803155;-60,16;32893,71;615,02;13364,55;-0,000782803;-10,47;13210,99;271,03;11122,18;0,001772574;19,68;10975,51;45,14;6440,69;0,001695234;10,9;6361,53;108,94;22607,32;0,001856379;41,89;22319,18;430,84;5,65;0,003552398;0,02;5,62;0,05;4,79;0,004192872;0,02;4,74;0,03;4,78;0,004201681;0,02;4,74;0,01;4,96;0,004048583;0,02;4,93;0,03
13,63;0,008326;1650,7;1616,14;7488,12;-47,58;-0,006314;7410,4;-58,77;33095,24;-0,006255784;-208,34;32832,03;-61,68;13238,61;-0,009423437;-125,94;13085,2;-125,79;11020,44;-0,009147487;-101,74;10895,27;-80,24;6396,63;-0,006840882;-44,06;6319,7;-41,83;22466,13;-0,006245322;-141,19;22134,05;-185,13;5,69;0,007079646;0,04;5,63;0,01;4,82;0,006263048;0,03;4,77;0,03;4,79;0,00209205;0,01;4,76;0,02;5;0,008064516;0,04;4,94;0,01
4,68;0,002835;1655,38;1630,67;7533,79;45,67;0,006099;7467,56;57,16;33138,26;0,001299885;43,02;32859,18;27,15;13298,26;0,00450576;59,65;13156,44;71,24;11046,46;0,002361067;26,02;10921,85;26,58;6402,22;0,000873898;5,59;6331,17;11,47;22475,01;0,000395262;8,88;22041,52;-92,53;5,68;-0,001757469;-0,01;5,63;0;4,82;0;0;4,76;-0,01;4,79;0;0;4,75;-0,01;4,99;-0,002;-0,01;4,96;0,02
12,03;0,007267;1667,41;1630;7550,41;16,62;0,002206;7491,26;23,7;33354,69;0,006531121;216,43;33008,74;149,56;13510,29;0,015944191;212,03;13189,27;32,83;11144,6;0,008884294;98,14;11052,39;130,54;6459,36;0,008925029;57,14;6352,97;21,8;22433,04;-0,001867407;-41,97;22042,09;0,57;5,65;-0,00528169;-0,03;5,59;-0,04;4,8;-0,004149378;-0,02;4,72;-0,04;4,78;-0,002087683;-0,01;4,74;-0,01;4,99;0;0;4,93;-0,03
2,88;0,001727;1670,29;1668,62;7578,85;28,44;0,003767;7513,26;22;33870,77;0,015472487;516,08;33627,74;619;13660,34;0,011106349;150,05;13525,69;336,42;11241,18;0,00866608;96,58;11125,8;73,41;6549,13;0,013897662;89,77;6488;135,03;22931,4;0,022215447;498,36;22522,49;480,4;5,61;-0,007079646;-0,04;5,58;-0,01;4,74;-0,0125;-0,06;4,68;-0,04;4,76;-0,0041841;-0,02;4,72;-0,02;4,95;-0,008016032;-0,04;4,89;-0,04
28,53;0,017081;1698,82;1672,48;7541,89;-36,96;-0,004877;7493,66;-19,6;34043,25;0,005092296;172,48;33845,17;217,43;13775,66;0,008441957;115,32;13638,16;112,47;11186,5;-0,004864258;-54,68;11090,08;-35,72;6576,37;0,004159331;27,24;6519,57;31,57;22985,7;0,002367932;54,3;22786,32;263,83;5,61;0;0;5,56;-0,02;4,7;-0,008438819;-0,04;4,61;-0,07;4,74;-0,004201681;-0,02;4,7;-0,02;4,91;-0,008080808;-0,04;4,85;-0,04
4,96;0,002920;1703,78;1679,71;7554,04;12,15;0,001611;7501,54;7,88;34160,84;0,003454136;117,59;33828,41;-16,76;13930,57;0,011245196;154,91;13610,44;-27,72;11192,68;0,000552452;6,18;11114,6;24,52;6608,64;0,004906962;32,27;6517,99;-1,58;23153,82;0,007314113;168,12;22726,49;-59,83;5,61;0;0;5,55;-0,01;4,64;-0,012765957;-0,06;4,58;-0,03;4,71;-0,006329114;-0,03;4,66;-0,04;4,88;-0,00610998;-0,03;4,83;-0,02
33,02;0,019380;1736,8;1730,05;7563,67;9,63;0,001275;7509,15;7,61;34281,16;0,003522162;120,32;33852,57;24,16;13947,85;0,001240437;17,28;13824,97;214,53;11185,92;-0,000603966;-6,76;11085,13;-29,47;6608,83;2,87502E-05;0,19;6568,58;50,59;23153,68;-6,04652E-06;-0,14;22961,54;235,05;5,59;-0,003565062;-0,02;5,54;-0,01;4,65;0,002155172;0,01;4,58;0;4,71;0;0;4,66;0;4,89;0,00204918;0,01;4,82;-0,01
26,45;0,015229;1763,25;1716,38;7516,83;-46,84;-0,006193;7464,12;-45,03;33765,02;-0,015056083;-516,14;33398,32;-454,25;13813,05;-0,009664572;-134,8;13705,02;-119,95;11178,04;-0,000704457;-7,88;11110,8;25,67;6587,84;-0,003176054;-20,99;6539,75;-28,83;23015,45;-0,005970109;-138,23;22865,82;-95,72;5,55;-0,007155635;-0,04;5,5;-0,04;4,56;-0,019354839;-0,09;4,53;-0,05;4,69;-0,004246285;-0,02;4,65;-0,01;4,84;-0,010224949;-0,05;4,81;-0,01
-26;-0,014745;1737,25;1690,24;7515;-1,83;-0,000243;7460,11;-4,01;33649,85;-0,003410926;-115,17;33290,34;-107,98;13763,26;-0,003604562;-49,79;13661,17;-43,85;11205,01;0,002412766;26,97;11114,72;3,92;6562,32;-0,003873804;-25,52;6499,63;-40,12;22870,02;-0,006318799;-145,43;22755,36;-110,46;5,56;0,001801802;0,01;5,52;0,02;4,56;0;0;4,51;-0,02;4,69;0;0;4,67;0,02;4,83;-0,002066116;-0,01;4,81;0
-12,27;-0,007063;1724,98;1661,42;7520,72;5,72;0,000761;7468,64;8,53;33364,17;-0,008489785;-285,68;33130,63;-159,71;13715,56;-0,003465749;-47,7;13455,7;-205,47;11170,46;-0,003083442;-34,55;11065,11;-49,61;6545,64;-0,002541784;-16,68;6453,79;-45,84;22733,01;-0,005990812;-137,01;22354,02;-401,34;5,6;0,007194245;0,04;5,53;0,01;4,62;0,013157895;0,06;4,51;0;4,73;0,008528785;0,04;4,67;0;4,87;0,008281573;0,04;4,8;-0,01
